ZIP,City,County,Population
99675,Takotna,Yukon-Koyukuk Census Area,15
99647,Pedro Bay,Lake and Peninsula Borough,14
99732,Chicken,Southeast Fairbanks Census Area,9
99625,Levelock,Lake and Peninsula Borough,8
99757,Lake Minchumina,Yukon-Koyukuk Census Area,7
99656,Red Devil,Bethel Census Area,3
99638,Nikolski,Aleutians West Census Area,1
99903,Meyers Chuck,Wrangell City and Borough,1
99513,Anchorage,Anchorage Municipality,0
99530,Anchorage,Anchorage Municipality,0
99666,Nunam Iqua,Kusilvak Census Area,0
99695,Anchorage,Lake and Peninsula Borough,0
99707,Fairbanks,Fairbanks North Star Borough,0
99767,Rampart,Yukon-Koyukuk Census Area,0
99774,Stevens Village,Yukon-Koyukuk Census Area,0
99790,Fairbanks,Yukon-Koyukuk Census Area,0
99850,Juneau,Haines Borough,0
