ZIP,City,County,Population
30752,Trenton,Dade County,"9,527"
30566,Oakwood,Hall County,"9,447"
30536,Ellijay,Gilmer County,"9,398"
31411,Savannah,Chatham County,"9,390"
31537,Folkston,Charlton County,"9,349"
30290,Tyrone,Fayette County,"9,318"
30217,Franklin,Heard County,"9,309"
30633,Danielsville,Madison County,"9,033"
39823,Blakely,Early County,"9,012"
31052,Lizella,Bibb County,"9,001"
30145,Kingston,Bartow County,"8,994"
30554,Lula,Hall County,"8,980"
31302,Bloomingdale,Chatham County,"8,899"
31808,Fortson,Harris County,"8,893"
31087,Sparta,Hancock County,"8,846"
30230,Hogansville,Troup County,"8,778"
31730,Camilla,Mitchell County,"8,717"
30535,Demorest,Habersham County,"8,674"
31779,Pelham,Mitchell County,"8,599"
30510,Alto,Banks County,"8,558"
30553,Lavonia,Franklin County,"8,557"
30740,Rocky Face,Whitfield County,"8,556"
30442,Millen,Jenkins County,"8,550"
39845,Donalsonville,Seminole County,"8,535"
31719,Americus,Sumter County,"8,533"
30453,Reidsville,Tattnall County,"8,506"
30646,Hull,Madison County,"8,460"
31308,Ellabell,Bryan County,"8,416"
30326,Atlanta,Fulton County,"8,234"
30753,Trion,Chattooga County,"8,177"
30187,Winston,Douglas County,"8,137"
30288,Conley,DeKalb County,"8,116"
30546,Hiawassee,Towns County,"8,096"
30662,Royston,Franklin County,"7,950"
31201,Macon,Bibb County,"7,891"
39842,Dawson,Terrell County,"7,831"
30742,Fort Oglethorpe,Catoosa County,"7,745"
31315,Fort Stewart,Liberty County,"7,580"
30817,Lincolnton,Lincoln County,"7,560"
31554,Nicholls,Coffee County,"7,393"
30710,Cohutta,Whitfield County,"7,360"
31321,Pembroke,Bryan County,"7,305"
30683,Winterville,Oglethorpe County,"7,298"
30530,Commerce,Banks County,"7,260"
31096,Wrightsville,Johnson County,"7,145"
31546,Jesup,Wayne County,"7,097"
30184,White,Bartow County,"7,093"
30525,Clayton,Rabun County,"7,059"
31771,Norman Park,Colquitt County,"7,059"
30176,Tallapoosa,Haralson County,"7,057"
30905,Augusta,Richmond County,"7,033"
30173,Silver Creek,Floyd County,"7,010"
31031,Gordon,Wilkinson County,"6,948"
31833,West Point,Harris County,"6,815"
30303,Atlanta,Fulton County,"6,797"
31635,Lakeland,Lanier County,"6,787"
30521,Carnesville,Franklin County,"6,773"
30108,Bowdon,Carroll County,"6,751"
30739,Rock Spring,Walker County,"6,746"
31028,Centerville,Houston County,"6,645"
30628,Colbert,Madison County,"6,624"
30802,Appling,Columbia County,"6,582"
30673,Washington,Wilkes County,"6,394"
30292,Williamson,Pike County,"6,384"
30415,Brooklet,Bulloch County,"6,343"
31804,Cataula,Harris County,"6,318"
30563,Mount Airy,Habersham County,"6,310"
30183,Waleska,Cherokee County,"6,288"
30543,Gillsville,Hall County,"6,238"
30735,Resaca,Gordon County,"6,175"
30621,Bishop,Oconee County,"6,148"
30113,Buchanan,Haralson County,"6,103"
31331,Townsend,McIntosh County,"6,101"
30175,Talking Rock,Pickens County,"6,088"
31811,Hamilton,Harris County,"6,052"
31714,Ashburn,Turner County,"5,975"
31774,Ocilla,Irwin County,"5,896"
31901,Columbus,Muscogee County,"5,841"
30457,Soperton,Treutlen County,"5,580"
30295,Zebulon,Pike County,"5,567"
39837,Colquitt,Miller County,"5,549"
30558,Maysville,Jackson County,"5,524"
31569,Woodbine,Camden County,"5,506"
30567,Pendergrass,Jackson County,"5,487"
30104,Aragon,Polk County,"5,484"
31822,Pine Mountain,Harris County,"5,403"
31553,Nahunta,Brantley County,"5,386"
30220,Grantville,Coweta County,"5,366"
30629,Comer,Madison County,"5,335"
30725,Flintstone,Walker County,"5,304"
30582,Young Harris,Towns County,"5,284"
30002,Avondale Estates,DeKalb County,"5,225"
31634,Homerville,Clinch County,"5,133"
31305,Darien,McIntosh County,"5,108"
30559,Mineral Bluff,Fannin County,"5,024"
31092,Vienna,Dooly County,"5,014"
30564,Murrayville,Hall County,"5,001"
31645,Ray City,Berrien County,"4,988"
30520,Canon,Hart County,"4,974"
31543,Hortense,Brantley County,"4,935"
31301,Allenhurst,Liberty County,"4,933"
30434,Louisville,Jefferson County,"4,883"
30139,Fairmount,Gordon County,"4,849"
30079,Scottdale,DeKalb County,"4,831"
30565,Nicholson,Jackson County,"4,830"
31816,Manchester,Meriwether County,"4,824"
30222,Greenville,Meriwether County,"4,797"
30557,Martin,Franklin County,"4,756"
39827,Cairo,Grady County,"4,730"
30471,Twin City,Emanuel County,"4,718"
30147,Lindale,Floyd County,"4,657"
30411,Alamo,Wheeler County,"4,650"
31642,Pearson,Atkinson County,"4,617"
30185,Whitesburg,Carroll County,"4,602"
30257,Milner,Lamar County,"4,588"
31803,Buena Vista,Marion County,"4,499"
31001,Abbeville,Wilcox County,"4,471"
39840,Cuthbert,Randolph County,"4,469"
31055,McRae Helena,Telfair County,"4,468"
31831,Waverly Hall,Harris County,"4,446"
30178,Taylorsville,Bartow County,"4,442"
30346,Atlanta,DeKalb County,"4,411"
31068,Oglethorpe,Macon County,"4,377"
30560,Morganton,Fannin County,"4,295"
31063,Montezuma,Macon County,"4,266"
31089,Tennille,Washington County,"4,239"
31091,Unadilla,Dooly County,"4,204"
31806,Ellaville,Schley County,"4,135"
30750,Lookout Mountain,Walker County,"4,130"
30808,Dearing,McDuffie County,"4,127"
30571,Sautee Nacoochee,White County,"4,088"
30527,Clermont,Hall County,"3,995"
31566,Waynesville,Brantley County,"3,987"
31006,Butler,Taylor County,"3,984"
31773,Ochlocknee,Thomas County,"3,981"
30833,Wrens,Jefferson County,"3,955"
30259,Moreland,Coweta County,"3,951"
30182,Waco,Carroll County,"3,849"
31037,McRae Helena,Telfair County,"3,828"
30055,Mansfield,Newton County,"3,800"
30547,Homer,Banks County,"3,767"
31606,Valdosta,Lowndes County,"3,734"
30170,Roopville,Carroll County,"3,732"
30663,Rutledge,Morgan County,"3,697"
31557,Patterson,Pierce County,"3,687"
31046,Juliette,Monroe County,"3,637"
31562,Saint George,Charlton County,"3,620"
30648,Lexington,Oglethorpe County,"3,543"
30363,Atlanta,Fulton County,"3,523"
39897,Whigham,Grady County,"3,507"
30828,Warrenton,Warren County,"3,426"
30738,Rising Fawn,Dade County,"3,424"
30445,Mount Vernon,Montgomery County,"3,389"
30576,Tiger,Rabun County,"3,380"
31328,Tybee Island,Chatham County,"3,353"
30206,Concord,Pike County,"3,312"
30609,Athens,Clarke County,"3,310"
30669,Union Point,Greene County,"3,285"
30421,Collins,Tattnall County,"3,280"
30624,Bowman,Elbert County,"3,280"
30171,Rydal,Bartow County,"3,254"
30216,Flovilla,Butts County,"3,239"
30711,Crandall,Murray County,"3,235"
31637,Lenox,Cook County,"3,217"
31078,Roberta,Crawford County,"3,199"
31019,Dexter,Laurens County,"3,154"
30511,Baldwin,Banks County,"3,151"
31098,Warner Robins,Houston County,"3,140"
31519,Broxton,Coffee County,"3,126"
31044,Jeffersonville,Twiggs County,"3,082"
30538,Eastanollee,Stephens County,"3,081"
31647,Sparks,Cook County,"3,071"
31626,Boston,Thomas County,"3,020"
31801,Box Springs,Marion County,"3,015"
31825,Richland,Stewart County,"2,986"
31076,Reynolds,Taylor County,"2,968"
31002,Adrian,Emanuel County,"2,967"
31555,Odum,Wayne County,"2,926"
31778,Pavo,Brooks County,"2,895"
31775,Omega,Colquitt County,"2,894"
30205,Brooks,Fayette County,"2,880"
31560,Screven,Wayne County,"2,852"
31744,Doerun,Worth County,"2,849"
30256,Meansville,Pike County,"2,838"
31018,Davisboro,Washington County,"2,827"
30734,Ranger,Gordon County,"2,803"
31012,Chester,Dodge County,"2,802"
31738,Coolidge,Thomas County,"2,798"
31815,Lumpkin,Stewart County,"2,792"
31033,Haddock,Jones County,"2,755"
31765,Meigs,Mitchell County,"2,751"
31807,Ellerslie,Harris County,"2,704"
30477,Wadley,Jefferson County,"2,697"
31650,Willacoochee,Atkinson County,"2,676"
30428,Glenwood,Wheeler County,"2,659"
31790,Sycamore,Turner County,"2,643"
31542,Hoboken,Brantley County,"2,635"
30450,Portal,Bulloch County,"2,632"
30625,Buckhead,Morgan County,"2,617"
30258,Molena,Pike County,"2,611"
30555,McCaysville,Fannin County,"2,607"
30630,Crawford,Oglethorpe County,"2,607"
31303,Clyo,Effingham County,"2,604"
30124,Cave Spring,Floyd County,"2,588"
30805,Blythe,Richmond County,"2,585"
30332,Atlanta,Fulton County,"2,567"
31749,Enigma,Berrien County,"2,557"
31826,Shiloh,Harris County,"2,552"
30322,Atlanta,DeKalb County,"2,521"
31079,Rochelle,Wilcox County,"2,520"
30733,Plainville,Gordon County,"2,509"
31716,Baconton,Mitchell County,"2,481"
30731,Menlo,Chattooga County,"2,479"
30627,Carlton,Oglethorpe County,"2,470"
30251,Luthersville,Meriwether County,"2,450"
39854,Georgetown,Quitman County,"2,436"
30473,Uvalda,Toombs County,"2,415"
31565,Waverly,Camden County,"2,409"
30541,Epworth,Fannin County,"2,393"
31075,Rentz,Laurens County,"2,384"
30730,Lyerly,Chattooga County,"2,381"
30056,Newborn,Jasper County,"2,344"
30668,Tignall,Wilkes County,"2,275"
39834,Climax,Decatur County,"2,251"
30816,Keysville,Burke County,"2,208"
30810,Gibson,Glascock County,"2,198"
30105,Armuchee,Floyd County,"2,187"
31830,Warm Springs,Meriwether County,"2,176"
31781,Poulan,Worth County,"2,174"
30446,Newington,Screven County,"2,162"
30234,Jenkinsburg,Butts County,"2,157"
30568,Rabun Gap,Rabun County,"2,133"
30293,Woodbury,Meriwether County,"2,129"
