ZIP,City,County,Population
74338,Colcord,Delaware County,"5,069"
74436,Haskell,Muskogee County,"5,057"
73529,Comanche,Stephens County,"4,898"
74056,Pawhuska,Osage County,"4,864"
74864,Prague,Lincoln County,"4,833"
74965,Westville,Adair County,"4,793"
73173,Oklahoma City,Cleveland County,"4,780"
73054,Luther,Oklahoma County,"4,702"
73030,Davis,Murray County,"4,499"
74079,Stroud,Lincoln County,"4,449"
74902,Pocola,Le Flore County,"4,423"
74962,Vian,Sequoyah County,"4,398"
74421,Beggs,Okmulgee County,"4,360"
74365,Salina,Mayes County,"4,277"
74855,Meeker,Lincoln County,"4,249"
73460,Tishomingo,Johnston County,"4,240"
73542,Frederick,Tillman County,"4,092"
74451,Park Hill,Cherokee County,"4,023"
74035,Hominy,Osage County,"4,021"
73651,Hobart,Kiowa County,"4,018"
74538,Coalgate,Coal County,"3,957"
73463,Wilson,Carter County,"3,909"
73742,Hennessey,Kingfisher County,"3,906"
73131,Oklahoma City,Oklahoma County,"3,845"
74039,Kellyville,Creek County,"3,826"
73102,Oklahoma City,Oklahoma County,"3,812"
73093,Washington,McClain County,"3,767"
74653,Tonkawa,Kay County,"3,710"
73104,Oklahoma City,Oklahoma County,"3,692"
74119,Tulsa,Tulsa County,"3,670"
74370,Wyandotte,Ottawa County,"3,656"
74116,Tulsa,Tulsa County,"3,617"
73145,Oklahoma City,Oklahoma County,"3,612"
73737,Fairview,Major County,"3,612"
74764,Valliant,McCurtain County,"3,582"
73141,Oklahoma City,Oklahoma County,"3,562"
74058,Pawnee,Pawnee County,"3,558"
74647,Newkirk,Kay County,"3,534"
74966,Wister,Le Flore County,"3,456"
73028,Crescent,Logan County,"3,389"
73098,Wynnewood,Garvin County,"3,382"
73443,Lone Grove,Carter County,"3,380"
73554,Mangum,Greer County,"3,309"
74571,Talihina,Latimer County,"3,285"
73772,Watonga,Blaine County,"3,260"
73541,Fletcher,Comanche County,"3,257"
74343,Fairland,Ottawa County,"3,183"
73007,Arcadia,Oklahoma County,"3,170"
73169,Oklahoma City,Oklahoma County,"3,095"
73632,Cordell,Washita County,"3,093"
73449,Mead,Bryan County,"3,088"
73121,Oklahoma City,Oklahoma County,"3,075"
74041,Kiefer,Creek County,"3,073"
74733,Colbert,Bryan County,"3,069"
74445,Morris,Okmulgee County,"3,051"
73572,Walters,Cotton County,"3,045"
74435,Gore,Sequoyah County,"3,042"
74030,Drumright,Creek County,"3,014"
74080,Talala,Rogers County,"3,003"
73438,Healdton,Carter County,"2,938"
74872,Stratford,Garvin County,"2,901"
74454,Porter,Wagoner County,"2,831"
74547,Hartshorne,Pittsburg County,"2,815"
73059,Minco,Grady County,"2,784"
74347,Kansas,Delaware County,"2,757"
74849,Konawa,Seminole County,"2,727"
73082,Rush Springs,Grady County,"2,714"
73852,Mooreland,Woodward County,"2,688"
74729,Caddo,Bryan County,"2,668"
73433,Elmore City,Garvin County,"2,583"
74932,Cameron,Le Flore County,"2,527"
74940,Howe,Le Flore County,"2,504"
73016,Cashion,Kingfisher County,"2,492"
74363,Quapaw,Ottawa County,"2,492"
74941,Keota,Haskell County,"2,482"
74103,Tulsa,Tulsa County,"2,450"
74131,Tulsa,Creek County,"2,435"
74085,Yale,Payne County,"2,426"
73006,Apache,Caddo County,"2,424"
73573,Waurika,Jefferson County,"2,416"
73945,Hooker,Texas County,"2,391"
74330,Adair,Mayes County,"2,353"
74871,Stonewall,Pontotoc County,"2,349"
74455,Porum,Muskogee County,"2,346"
73762,Okarche,Canadian County,"2,286"
73151,Oklahoma City,Oklahoma County,"2,254"
74061,Ramona,Washington County,"2,245"
74339,Commerce,Ottawa County,"2,245"
74964,Watts,Adair County,"2,241"
73015,Carnegie,Caddo County,"2,240"
74883,Wetumka,Hughes County,"2,226"
73057,Maysville,Garvin County,"2,222"
74469,Warner,Muskogee County,"2,221"
74130,Tulsa,Tulsa County,"2,212"
74171,Tulsa,Tulsa County,"2,207"
73550,Hollis,Harmon County,"2,179"
74038,Jennings,Creek County,"2,175"
74727,Boswell,Choctaw County,"2,168"
73048,Hydro,Caddo County,"2,149"
74463,Taft,Muskogee County,"2,115"
74726,Bokchito,Bryan County,"2,065"
73526,Blair,Jackson County,"2,049"
74342,Eucha,Delaware County,"2,039"
74854,Maud,Pottawatomie County,"2,038"
74735,Fort Towson,Choctaw County,"2,027"
73543,Geronimo,Comanche County,"1,993"
74901,Arkoma,Le Flore County,"1,976"
74740,Haworth,McCurtain County,"1,959"
74561,Quinton,Pittsburg County,"1,950"
73932,Beaver,Beaver County,"1,940"
74364,Rose,Delaware County,"1,931"
74002,Barnsdall,Osage County,"1,925"
74554,Krebs,Pittsburg County,"1,917"
74563,Red Oak,Latimer County,"1,910"
73728,Cherokee,Alfalfa County,"1,904"
74865,Roff,Pontotoc County,"1,894"
74051,Ochelata,Washington County,"1,888"
74956,Shady Point,Le Flore County,"1,882"
73624,Burns Flat,Washita County,"1,874"
73547,Granite,Greer County,"1,853"
74880,Weleetka,Okfuskee County,"1,840"
74081,Terlton,Pawnee County,"1,829"
74840,Earlsboro,Seminole County,"1,827"
73763,Okeene,Blaine County,"1,812"
73061,Morrison,Noble County,"1,794"
74022,Copan,Washington County,"1,793"
74825,Allen,Pontotoc County,"1,788"
74878,Wanette,Pottawatomie County,"1,778"
74032,Glencoe,Payne County,"1,775"
74930,Bokoshe,Le Flore County,"1,774"
73741,Helena,Alfalfa County,"1,769"
74077,Stillwater,Payne County,"1,755"
73095,Wayne,McClain County,"1,748"
74369,Welch,Craig County,"1,741"
74450,Oktaha,Muskogee County,"1,698"
74332,Big Cabin,Craig County,"1,690"
74829,Boley,Okfuskee County,"1,678"
73628,Cheyenne,Roger Mills County,"1,677"
74860,Paden,Okfuskee County,"1,664"
74731,Cartwright,Bryan County,"1,646"
74072,S Coffeyville,Nowata County,"1,630"
73773,Waukomis,Garfield County,"1,623"
73456,Ringling,Jefferson County,"1,621"
73949,Texhoma,Texas County,"1,620"
73067,Ninnekah,Grady County,"1,606"
74852,Macomb,Pottawatomie County,"1,598"
73859,Vici,Dewey County,"1,582"
73459,Thackerville,Love County,"1,569"
73450,Milburn,Johnston County,"1,562"
73848,Laverne,Beaver County,"1,555"
73834,Buffalo,Harper County,"1,544"
73669,Thomas,Custer County,"1,539"
74028,Depew,Creek County,"1,526"
73029,Cyril,Caddo County,"1,525"
73768,Ringwood,Major County,"1,520"
74637,Fairfax,Osage County,"1,510"
74951,Panama,Le Flore County,"1,508"
73038,Fort Cobb,Caddo County,"1,483"
74824,Agra,Lincoln County,"1,482"
74471,Welling,Cherokee County,"1,475"
73858,Shattuck,Ellis County,"1,461"
73566,Snyder,Kiowa County,"1,459"
73939,Goodwell,Texas County,"1,421"
73552,Indiahoma,Comanche County,"1,404"
74553,Kiowa,Pittsburg County,"1,382"
73620,Arapaho,Custer County,"1,378"
73950,Turpin,Beaver County,"1,377"
73951,Tyrone,Texas County,"1,376"
74470,Webbers Falls,Muskogee County,"1,374"
74536,Clayton,Pushmataha County,"1,364"
74570,Stuart,Hughes County,"1,358"
73017,Cement,Caddo County,"1,351"
73040,Geary,Blaine County,"1,349"
73014,Calumet,Canadian County,"1,348"
74427,Cookson,Cherokee County,"1,342"
73430,Burneyville,Love County,"1,337"
73759,Medford,Grant County,"1,335"
73933,Boise City,Cimarron County,"1,335"
74936,Gans,Sequoyah County,"1,330"
74723,Bennington,Bryan County,"1,302"
74366,Spavinaw,Mayes County,"1,289"
74939,Hodgen,Le Flore County,"1,289"
73050,Langston,Logan County,"1,228"
73074,Paoli,Garvin County,"1,208"
73860,Waynoka,Woods County,"1,207"
73027,Coyle,Logan County,"1,190"
73002,Alex,Grady County,"1,177"
74826,Asher,Pottawatomie County,"1,177"
73663,Seiling,Dewey County,"1,164"
73568,Temple,Cotton County,"1,144"
73664,Sentinel,Washita County,"1,137"
73546,Grandfield,Tillman County,"1,127"
74944,Mccurtain,Haskell County,"1,116"
73626,Canute,Washita County,"1,110"
74574,Tuskahoma,Pushmataha County,"1,109"
73062,Mountain View,Kiowa County,"1,105"
74766,Wright City,McCurtain County,"1,100"
73447,Mannsville,Johnston County,"1,090"
73645,Erick,Beckham County,"1,086"
74333,Bluejacket,Craig County,"1,070"
74052,Oilton,Creek County,"1,065"
73754,Lahoma,Garfield County,"1,043"
74425,Canadian,Pittsburg County,"1,036"
74759,Soper,Choctaw County,"1,024"
73832,Arnett,Ellis County,"1,022"
73738,Garber,Garfield County,"1,012"
74931,Bunch,Adair County,"1,012"
73042,Gracemont,Caddo County,"1,009"
73766,Pond Creek,Grant County,997
74062,Ripley,Payne County,997
74552,Kinta,Haskell County,980
73570,Tipton,Tillman County,970
74736,Garvin,McCurtain County,947
74875,Tryon,Lincoln County,945
73565,Ryan,Jefferson County,941
74349,Ketchum,Craig County,941
74832,Carney,Lincoln County,930
73090,Union City,Canadian County,927
73857,Sharon,Woodward County,918
74431,Dewar,Okmulgee County,895
73650,Hammon,Roger Mills County,893
74533,Caney,Atoka County,891
74630,Billings,Noble County,890
74423,Braggs,Muskogee County,884
73009,Binger,Caddo County,875
73432,Coleman,Johnston County,862
74054,Osage,Osage County,859
74734,Eagletown,McCurtain County,858
73004,Amber,Grady County,853
74651,Red Rock,Noble County,849
73481,Ratliff City,Carter County,842
74856,Mill Creek,Johnston County,842
74422,Boynton,Muskogee County,841
74531,Calvin,Hughes County,834
74957,Smithville,Le Flore County,834
73655,Lone Wolf,Kiowa County,830
73841,Fort Supply,Ellis County,827
73639,Custer City,Custer County,817
74026,Davenport,Lincoln County,814
74741,Hendrix,Bryan County,810
74428,Council Hill,McIntosh County,808
73724,Canton,Dewey County,804
74572,Tupelo,Coal County,803
74652,Shidler,Osage County,793
73491,Velma,Stephens County,791
74083,Wann,Nowata County,791
74442,Indianola,Pittsburg County,790
73567,Sterling,Comanche County,781
74027,Delaware,Nowata County,759
73843,Gage,Ellis County,754
74756,Sawyer,Choctaw County,754
73734,Dover,Kingfisher County,747
74831,Byars,McClain County,743
73458,Springer,Carter County,741
73092,Verden,Grady County,732
73063,Mulhall,Logan County,730
73938,Forgan,Beaver County,728
74562,Rattan,Pushmataha County,724
73461,Wapanucka,Johnston County,710
73755,Longdale,Blaine County,707
73073,Orlando,Noble County,706
73053,Lookeba,Caddo County,703
73647,Foss,Washita County,699
74350,Langley,Mayes County,692
74963,Watson,McCurtain County,689
73661,Rocky,Washita County,687
73079,Pocasset,Grady County,682
73024,Corn,Washita County,681
74555,Lane,Atoka County,671
73453,Overbrook,Love County,662
74839,Dustin,Hughes County,662
73654,Leedey,Roger Mills County,661
73560,Olustee,Jackson County,654
73729,Cleo Springs,Major County,645
74367,Strang,Mayes County,624
73735,Drummond,Garfield County,623
73528,Chattanooga,Cotton County,617
74650,Ralston,Osage County,608
73011,Bradley,Grady County,607
73730,Covington,Garfield County,598
74546,Haileyville,Pittsburg County,597
74644,Marland,Noble County,597
74472,Whitefield,Haskell County,596
74867,Sasakwa,Seminole County,595
73455,Ravia,Johnston County,590
74569,Stringtown,Atoka County,584
73434,Foster,Stephens County,574
74833,Castle,Okfuskee County,574
74748,Kenefic,Johnston County,572
74633,Burbank,Osage County,557
73033,Eakly,Caddo County,553
74632,Braman,Kay County,553
74641,Kaw City,Kay County,552
73537,Eldorado,Jackson County,543
74754,Ringold,McCurtain County,541
74557,Moyers,Pushmataha County,539
74869,Sparks,Lincoln County,536
73562,Randlett,Cotton County,535
73627,Carter,Beckham County,530
74430,Crowder,Pittsburg County,530
73838,Chester,Major County,528
73718,Ames,Major County,518
74643,Lamont,Grant County,512
73840,Fargo,Ellis County,509
73853,Mutual,Woodward County,505
73947,Keyes,Cimarron County,499
73667,Taloga,Dewey County,489
73641,Dill City,Washita County,484
74042,Lenapah,Nowata County,481
74050,Oakhurst,Creek County,475
73944,Hardesty,Texas County,474
73056,Marshall,Garfield County,455
73716,Aline,Woods County,454
73532,Duke,Jackson County,451
74078,Stillwater,Payne County,451
74438,Hitchita,McIntosh County,447
74457,Proctor,Cherokee County,447
74565,Savanna,Pittsburg County,446
74446,Okay,Wagoner County,436
74560,Pittsburg,Pittsburg County,435
73931,Balko,Beaver County,434
73548,Hastings,Cotton County,428
73736,Fairmont,Garfield County,424
73726,Carmen,Alfalfa County,420
73771,Wakita,Grant County,420
73739,Goltry,Alfalfa County,416
74720,Achille,Bryan County,401
73646,Fay,Blaine County,400
73749,Jet,Alfalfa County,400
73564,Roosevelt,Kiowa County,386
73625,Butler,Custer County,384
74558,Nashoba,Pushmataha County,383
74845,Hanna,McIntosh County,383
73722,Burlington,Alfalfa County,382
74084,Wynona,Osage County,380
73753,Kremlin,Garfield County,378
74460,Schulter,Okmulgee County,377
74738,Grant,Choctaw County,375
73761,Nash,Grant County,370
73531,Devol,Cotton County,368
74543,Finley,Pushmataha County,367
73705,Enid,Garfield County,359
73041,Gotebo,Kiowa County,354
73842,Freedom,Woods County,354
73559,Mountain Park,Kiowa County,345
73569,Terral,Jefferson County,342
73530,Davidson,Tillman County,340
73660,Reydon,Roger Mills County,336
74060,Prue,Osage County,334
74844,Francis,Pontotoc County,332
