ZIP,City,County,Population
37331,Etowah,McMinn County,"7,613"
38483,Summertown,Lawrence County,"7,610"
37146,Pleasant View,Robertson County,"7,598"
37046,College Grove,Williamson County,"7,310"
37184,Watertown,Wilson County,"7,289"
37036,Charlotte,Dickson County,"7,205"
37330,Estill Springs,Franklin County,"7,204"
37737,Friendsville,Blount County,"7,081"
37742,Greenback,Loudon County,"7,046"
37025,Bon Aqua,Hickman County,"6,854"
37080,Joelton,Davidson County,"6,844"
37890,White Pine,Jefferson County,"6,821"
37722,Cosby,Cocke County,"6,708"
37380,South Pittsburg,Marion County,"6,688"
37863,Pigeon Forge,Sevier County,"6,617"
37329,Englewood,McMinn County,"6,591"
38310,Adamsville,McNairy County,"6,556"
37887,Wartburg,Morgan County,"6,555"
37708,Bean Station,Grainger County,"6,512"
38562,Gainesboro,Jackson County,"6,493"
37101,McEwen,Humphreys County,"6,484"
37403,Chattanooga,Hamilton County,"6,413"
37029,Burns,Dickson County,"6,405"
37048,Cottontown,Sumner County,"6,380"
38075,Whiteville,Hardeman County,"6,324"
37885,Vonore,Monroe County,"6,271"
37357,Morrison,Warren County,"6,210"
37752,Harrogate,Claiborne County,"6,185"
38485,Waynesboro,Wayne County,"6,165"
37098,Lyles,Hickman County,"6,046"
37096,Linden,Perry County,"6,004"
37915,Knoxville,Knox County,"5,991"
37419,Chattanooga,Marion County,"5,980"
38126,Memphis,Shelby County,"5,946"
38225,Dresden,Weakley County,"5,881"
37085,Lascassas,Rutherford County,"5,853"
37769,Rocky Top,Anderson County,"5,848"
38363,Parsons,Decatur County,"5,808"
37818,Mosheim,Greene County,"5,774"
37616,Afton,Greene County,"5,762"
37022,Bethpage,Sumner County,"5,728"
37681,Limestone,Washington County,"5,723"
37153,Rockvale,Rutherford County,"5,682"
38023,Drummonds,Tipton County,"5,682"
37711,Bulls Gap,Hawkins County,"5,644"
37324,Decherd,Franklin County,"5,628"
38468,Leoma,Lawrence County,"5,545"
38105,Memphis,Shelby County,"5,534"
37082,Kingston Springs,Cheatham County,"5,517"
37645,Mount Carmel,Hawkins County,"5,472"
37032,Cedar Hill,Robertson County,"5,453"
37010,Adams,Robertson County,"5,435"
37370,Riceville,McMinn County,"5,414"
37061,Erin,Houston County,"5,382"
37353,McDonald,Bradley County,"5,330"
38006,Bells,Haywood County,"5,303"
37307,Benton,Polk County,"5,302"
37869,Sneedville,Hancock County,"5,271"
37220,Nashville,Davidson County,"5,265"
37705,Andersonville,Anderson County,"5,239"
37302,Apison,Hamilton County,"5,082"
37020,Bell Buckle,Bedford County,"5,000"
37738,Gatlinburg,Sevier County,"4,952"
37692,Unicoi,Unicoi County,"4,766"
37665,Kingsport,Sullivan County,"4,741"
37690,Telford,Washington County,"4,722"
38469,Loretto,Lawrence County,"4,647"
37846,Philadelphia,Loudon County,"4,579"
38456,Ethridge,Lawrence County,"4,561"
37687,Roan Mountain,Carter County,"4,493"
37336,Georgetown,Hamilton County,"4,483"
38551,Celina,Clay County,"4,477"
37150,Red Boiling Springs,Macon County,"4,476"
38257,South Fulton,Obion County,"4,437"
37843,Parrottsville,Cocke County,"4,426"
37714,Caryville,Campbell County,"4,421"
38040,Halls,Lauderdale County,"4,416"
37870,Speedwell,Claiborne County,"4,385"
37310,Charleston,Bradley County,"4,370"
38079,Tiptonville,Lake County,"4,262"
37143,Pegram,Cheatham County,"4,214"
37754,Heiskell,Anderson County,"4,211"
37035,Chapmansboro,Cheatham County,"4,181"
37709,Blaine,Grainger County,"4,177"
38041,Henning,Lauderdale County,"4,161"
37049,Cross Plains,Robertson County,"4,160"
38001,Alamo,Crockett County,"4,156"
38451,Culleoka,Maury County,"4,145"
38549,Byrdstown,Pickett County,"4,141"
37410,Chattanooga,Hamilton County,"4,129"
38585,Spencer,Van Buren County,"4,084"
38581,Rock Island,Warren County,"4,079"
37873,Surgoinsville,Hawkins County,"3,960"
38049,Mason,Fayette County,"3,957"
37402,Chattanooga,Hamilton County,"3,953"
37811,Mooresburg,Hawkins County,"3,931"
37031,Castalian Springs,Sumner County,"3,926"
37375,Sewanee,Franklin County,"3,866"
37342,Hillsboro,Coffee County,"3,863"
37191,Woodlawn,Montgomery County,"3,860"
37658,Hampton,Carter County,"3,854"
37640,Butler,Johnson County,"3,851"
37656,Fall Branch,Washington County,"3,849"
38330,Dyer,Gibson County,"3,793"
37051,Cumberland Furnace,Dickson County,"3,765"
38230,Greenfield,Weakley County,"3,765"
38260,Troy,Obion County,"3,720"
37860,Russellville,Hamblen County,"3,700"
37387,Tracy City,Grundy County,"3,674"
37806,Mascot,Knox County,"3,674"
37891,Whitesburg,Hamblen County,"3,671"
37886,Walland,Blount County,"3,670"
38052,Middleton,Hardeman County,"3,668"
37779,Luttrell,Union County,"3,649"
38315,Bethel Springs,McNairy County,"3,631"
37880,Ten Mile,Meigs County,"3,599"
38057,Moscow,Fayette County,"3,563"
37183,Wartrace,Bedford County,"3,523"
38425,Clifton,Wayne County,"3,518"
38357,Michie,McNairy County,"3,516"
37408,Chattanooga,Hamilton County,"3,502"
37826,Niota,McMinn County,"3,449"
38066,Rossville,Fayette County,"3,446"
37189,Whites Creek,Davidson County,"3,442"
37888,Washburn,Grainger County,"3,432"
37362,Old Fort,Polk County,"3,430"
37755,Helenwood,Scott County,"3,404"
37180,Unionville,Bedford County,"3,397"
37060,Eagleville,Rutherford County,"3,396"
37853,Rockford,Blount County,"3,365"
37409,Chattanooga,Hamilton County,"3,357"
37338,Graysville,Bledsoe County,"3,309"
38316,Bradford,Gibson County,"3,289"
38313,Beech Bluff,Madison County,"3,288"
37373,Sale Creek,Hamilton County,"3,273"
38251,Puryear,Henry County,"3,259"
38256,Springville,Henry County,"3,248"
37134,New Johnsonville,Humphreys County,"3,231"
38034,Friendship,Crockett County,"3,230"
37014,Arrington,Williamson County,"3,227"
37308,Birchwood,Hamilton County,"3,188"
37352,Lynchburg,Moore County,"3,166"
38329,Decaturville,Decatur County,"3,166"
38221,Big Sandy,Benton County,"3,098"
38069,Stanton,Haywood County,"3,015"
37079,Indian Mound,Stewart County,"2,960"
37882,Townsend,Blount County,"2,914"
38449,Ardmore,Lincoln County,"2,911"
37144,Petersburg,Lincoln County,"2,892"
37756,Huntsville,Scott County,"2,881"
37047,Cornersville,Marshall County,"2,834"
38477,Prospect,Giles County,"2,821"
37614,Johnson City,Washington County,"2,767"
37770,Lancing,Morgan County,"2,756"
37852,Robbins,Scott County,"2,733"
37132,Murfreesboro,Rutherford County,"2,704"
37356,Monteagle,Marion County,"2,679"
38233,Kenton,Gibson County,"2,674"
