ZIP,City,County,Population
29581,Nichols,Horry County,"4,845"
29164,Wagener,Aiken County,"4,830"
29044,Eastover,Richland County,"4,799"
29142,Santee,Orangeburg County,"4,744"
29032,Cassatt,Kershaw County,"4,687"
29069,Lamar,Darlington County,"4,647"
29591,Scranton,Florence County,"4,639"
29129,Ridge Spring,Aiken County,"4,605"
29429,Awendaw,Charleston County,"4,479"
29128,Rembert,Sumter County,"4,460"
29924,Hampton,Hampton County,"4,447"
29944,Varnville,Hampton County,"4,416"
29831,Jackson,Aiken County,"4,394"
29451,Isle Of Palms,Charleston County,"4,362"
29435,Cottageville,Colleton County,"4,304"
29653,Hodges,Greenwood County,"4,293"
29570,McColl,Marlboro County,"4,141"
29817,Blackville,Barnwell County,"4,139"
29718,Jefferson,Chesterfield County,"4,133"
29540,Darlington,Darlington County,"4,080"
29689,Townville,Anderson County,"4,057"
29436,Cross,Berkeley County,"4,000"
29682,Six Mile,Pickens County,"3,957"
29055,Great Falls,Chester County,"3,924"
29945,Yemassee,Colleton County,"3,918"
29112,North,Orangeburg County,"3,847"
29918,Estill,Hampton County,"3,799"
29162,Turbeville,Clarendon County,"3,776"
29810,Allendale,Allendale County,"3,775"
29353,Jonesville,Union County,"3,675"
29018,Bowman,Orangeburg County,"3,559"
29372,Pacolet,Cherokee County,"3,552"
29332,Cross Hill,Laurens County,"3,539"
29047,Elloree,Orangeburg County,"3,537"
29935,Port Royal,Beaufort County,"3,513"
29590,Salters,Williamsburg County,"3,480"
29714,Fort Lawn,Chester County,"3,462"
29384,Waterloo,Laurens County,"3,443"
29827,Fairfax,Allendale County,"3,396"
29638,Donalds,Abbeville County,"3,348"
29450,Huger,Berkeley County,"3,309"
29178,Whitmire,Newberry County,"3,280"
29856,Windsor,Aiken County,"3,272"
29940,Seabrook,Beaufort County,"3,256"
29321,Buffalo,Union County,"3,236"
29374,Pauline,Spartanburg County,"3,079"
29704,Catawba,York County,"3,060"
29584,Patrick,Chesterfield County,"2,979"
29039,Cordova,Orangeburg County,"2,941"
29168,Wedgefield,Sumter County,"2,903"
29125,Pinewood,Sumter County,"2,861"
29075,Little Mountain,Newberry County,"2,848"
29547,Hamer,Dillon County,"2,832"
29438,Edisto Island,Charleston County,"2,826"
29643,Fair Play,Oconee County,"2,751"
29126,Pomaria,Newberry County,"2,703"
29487,Wadmalaw Island,Charleston County,"2,703"
29546,Gresham,Marion County,"2,683"
29107,Neeses,Orangeburg County,"2,646"
29530,Coward,Florence County,"2,641"
29080,Lynchburg,Lee County,"2,601"
29628,Calhoun Falls,Abbeville County,"2,526"
29458,McClellanville,Charleston County,"2,505"
29101,McBee,Chesterfield County,"2,497"
29742,Sharon,York County,"2,492"
29009,Bethune,Kershaw County,"2,451"
29208,Columbia,Richland County,"2,445"
29432,Branchville,Orangeburg County,"2,424"
29038,Cope,Orangeburg County,"2,362"
29613,Greenville,Greenville County,"2,359"
29001,Alcolu,Clarendon County,"2,339"
29404,Charleston Afb,Charleston County,"2,334"
29809,New Ellenton,Aiken County,"2,301"
29727,Mount Croghan,Chesterfield County,"2,300"
29475,Ruffin,Colleton County,"2,286"
29437,Dorchester,Dorchester County,"2,281"
29137,Salley,Aiken County,"2,248"
29729,Richburg,Chester County,"2,247"
29056,Greeleyville,Williamsburg County,"2,203"
29052,Gadsden,Richland County,"2,199"
29468,Pineville,Berkeley County,"2,144"
29482,Sullivans Island,Charleston County,"2,087"
29409,Charleston,Charleston County,"2,056"
29712,Edgemoor,Chester County,"2,047"
29030,Cameron,Calhoun County,"2,045"
29448,Harleyville,Dorchester County,"1,997"
29726,McConnells,York County,"1,985"
29152,Shaw Afb,Sumter County,"1,967"
29685,Sunset,Pickens County,"1,964"
29596,Wallace,Marlboro County,"1,910"
29563,Lake View,Dillon County,"1,884"
29113,Norway,Orangeburg County,"1,875"
29614,Greenville,Greenville County,"1,848"
29743,Smyrna,York County,"1,826"
29114,Olanta,Florence County,"1,786"
29545,Green Sea,Horry County,"1,767"
29481,Smoaks,Colleton County,"1,759"
29639,Due West,Abbeville County,"1,751"
29104,Mayesville,Lee County,"1,732"
29905,Parris Island,Beaufort County,"1,729"
29426,Adams Run,Charleston County,"1,697"
29593,Society Hill,Darlington County,"1,692"
29525,Clio,Marlboro County,"1,665"
29717,Hickory Grove,York County,"1,644"
29105,Monetta,Aiken County,"1,621"
29031,Carlisle,Chester County,"1,617"
29904,Beaufort,Beaufort County,"1,600"
29014,Blackstock,Fairfield County,"1,595"
29163,Vance,Orangeburg County,"1,573"
29664,Mountain Rest,Oconee County,"1,553"
29453,Jamestown,Berkeley County,"1,517"
29911,Brunson,Hampton County,"1,516"
29741,Ruby,Chesterfield County,"1,504"
29916,Early Branch,Hampton County,"1,470"
29733,Rock Hill,York County,"1,468"
29474,Round O,Colleton County,"1,420"
29111,New Zion,Clarendon County,"1,401"
29351,Joanna,Laurens County,"1,397"
29635,Cleveland,Greenville County,"1,366"
29580,Nesmith,Williamsburg County,"1,322"
29929,Islandton,Colleton County,"1,276"
29133,Rowesville,Orangeburg County,"1,262"
29564,Lane,Williamsburg County,"1,262"
29015,Blair,Fairfield County,"1,255"
29424,Charleston,Charleston County,"1,243"
29146,Springfield,Orangeburg County,"1,226"
29446,Green Pond,Colleton County,"1,184"
29934,Pineland,Jasper County,"1,183"
29821,Clarks Hill,Edgefield County,"1,141"
29471,Reevesville,Dorchester County,"1,135"
29439,Folly Beach,Charleston County,"1,125"
29518,Cades,Williamsburg County,"1,121"
29081,Ehrhardt,Bamberg County,"1,102"
29816,Bath,Aiken County,"1,092"
29686,Tamassee,Oconee County,989
29037,Chappells,Newberry County,983
29592,Sellers,Marion County,969
29843,Olar,Bamberg County,934
29819,Bradley,Greenwood County,930
29848,Troy,McCormick County,889
29516,Blenheim,Marlboro County,882
29355,Kinards,Newberry County,841
29845,Plum Branch,McCormick County,837
29838,Modoc,Edgefield County,830
29922,Garnett,Hampton County,772
29051,Gable,Clarendon County,758
29434,Cordesville,Berkeley County,755
29899,McCormick,McCormick County,710
29915,Daufuskie Island,Beaufort County,619
29921,Furman,Hampton County,618
29166,Ward,Saluda County,611
29065,Jenkinsville,Fairfield County,605
29320,Arcadia,Spartanburg County,603
29117,Orangeburg,Orangeburg County,595
29145,Silverstreet,Newberry County,594
29364,Lockhart,Union County,553
29567,Little Rock,Dillon County,550
29370,Mountville,Laurens County,542
29828,Gloverville,Aiken County,489
29377,Startex,Spartanburg County,480
29469,Pinopolis,Berkeley County,470
29225,Columbia,Richland County,443
29543,Fork,Dillon County,415
29665,Newry,Oconee County,412
29368,Mayo,Spartanburg County,379
29082,Lodge,Colleton County,371
29329,Converse,Spartanburg County,348
29941,Sheldon,Beaufort County,329
29836,Martin,Allendale County,326
29932,Luray,Allendale County,322
29373,Pacolet Mills,Spartanburg County,320
29452,Jacksonboro,Colleton County,318
29658,Long Creek,Oconee County,306
29849,Ulmer,Allendale County,271
29923,Gifford,Hampton County,268
29683,Slater,Greenville County,265
