ZIP,City,County,Population
86511,Saint Michaels,Apache County,"3,583"
85321,Ajo,Pima County,"3,555"
85631,San Manuel,Pinal County,"3,508"
85256,Scottsdale,Maricopa County,"3,504"
85263,Rio Verde,Maricopa County,"3,472"
85377,Carefree,Maricopa County,"3,437"
86515,Window Rock,Apache County,"3,433"
85539,Miami,Gila County,"3,386"
85145,Red Rock,Pinal County,"3,277"
86432,Littlefield,Mohave County,"3,073"
86321,Bagdad,Yavapai County,"3,065"
86044,Tonalea,Coconino County,"2,921"
85542,Peridot,Graham County,"2,885"
85544,Pine,Gila County,"2,834"
85608,Douglas,Cochise County,"2,804"
85121,Bapchule,Pinal County,"2,800"
86556,Tsaile,Apache County,"2,795"
85534,Duncan,Greenlee County,"2,672"
85533,Clifton,Greenlee County,"2,607"
85173,Superior,Pinal County,"2,600"
86512,Sanders,Apache County,"2,557"
86514,Teec Nos Pos,Apache County,"2,519"
85346,Quartzsite,La Paz County,"2,458"
85137,Kearny,Pinal County,"2,406"
86320,Ash Fork,Coconino County,"2,351"
86332,Kirkland,Yavapai County,"2,316"
86520,Blue Gap,Apache County,"2,293"
85911,Cibecue,Navajo County,"2,273"
85924,Concho,Apache County,"2,269"
85329,Cashion,Maricopa County,"2,252"
85938,Springerville,Apache County,"2,236"
86032,Joseph City,Navajo County,"2,209"
86507,Lukachukai,Apache County,"2,207"
85324,Black Canyon City,Yavapai County,"2,181"
86053,Kaibeto,Coconino County,"2,170"
85348,Salome,La Paz County,"2,112"
85337,Gila Bend,Maricopa County,"2,041"
86042,Polacca,Navajo County,"2,019"
86034,Keams Canyon,Navajo County,"1,983"
86023,Grand Canyon,Coconino County,"1,970"
85530,Bylas,Graham County,"1,967"
85630,Saint David,Cochise County,"1,939"
85625,Pearce,Cochise County,"1,917"
86043,Second Mesa,Navajo County,"1,916"
86020,Cameron,Coconino County,"1,890"
85192,Winkelman,Pinal County,"1,849"
85342,Morristown,Yavapai County,"1,823"
86031,Indian Wells,Navajo County,"1,818"
85553,Tonto Basin,Gila County,"1,755"
86538,Many Farms,Apache County,"1,714"
86022,Fredonia,Coconino County,"1,712"
86015,Bellemont,Coconino County,"1,701"
85172,Stanfield,Pinal County,"1,688"
86337,Seligman,Yavapai County,"1,669"
86434,Peach Springs,Mohave County,"1,667"
86035,Leupp,Coconino County,"1,612"
85332,Congress,Yavapai County,"1,577"
86436,Topock,Mohave County,"1,555"
85618,Mammoth,Pinal County,"1,550"
85624,Patagonia,Santa Cruz County,"1,546"
86444,Meadview,Mohave County,"1,528"
86544,Red Valley,Apache County,"1,472"
86054,Shonto,Navajo County,"1,467"
86441,Dolan Springs,Mohave County,"1,462"
85611,Elgin,Santa Cruz County,"1,454"
85638,Tombstone,Cochise County,"1,418"
85930,Mcnary,Apache County,"1,374"
85646,Tubac,Santa Cruz County,"1,345"
85626,Pirtleville,Cochise County,"1,332"
86329,Humboldt,Yavapai County,"1,328"
85264,Fort Mcdowell,Maricopa County,"1,261"
85645,Amado,Pima County,"1,249"
86540,Nazlini,Apache County,"1,220"
86506,Houck,Apache County,"1,218"
85325,Bouse,La Paz County,"1,203"
85940,Vernon,Apache County,"1,185"
86535,Dennehotso,Apache County,"1,183"
86018,Parks,Coconino County,"1,181"
86039,Kykotsmovi Village,Navajo County,"1,177"
85637,Sonoita,Santa Cruz County,"1,105"
85617,McNeal,Cochise County,"1,094"
85606,Cochise,Cochise County,"1,066"
86024,Happy Jack,Coconino County,"1,015"
85620,Naco,Cochise County,988
85309,Luke Air Force Base,Maricopa County,960
86547,Round Rock,Apache County,896
85932,Nutrioso,Apache County,894
85632,San Simon,Cochise County,861
86502,Chambers,Apache County,836
86438,Yucca,Mohave County,784
86545,Rock Point,Apache County,780
85926,Fort Apache,Navajo County,710
85334,Ehrenberg,La Paz County,697
85605,Bowie,Cochise County,683
85934,Pinedale,Navajo County,661
86030,Hotevilla,Coconino County,658
85531,Central,Graham County,657
85362,Yarnell,Yavapai County,638
85920,Alpine,Apache County,613
86017,Munds Park,Coconino County,608
85545,Roosevelt,Maricopa County,604
85707,Tucson,Pima County,581
86411,Hackberry,Mohave County,579
85610,Elfrida,Cochise County,576
85347,Roll,Yuma County,575
86338,Skull Valley,Yavapai County,542
86508,Lupton,Apache County,516
85322,Arlington,Maricopa County,476
85320,Aguila,Maricopa County,458
85333,Dateland,Maricopa County,442
85923,Clay Springs,Navajo County,442
85627,Pomerene,Cochise County,430
85609,Dragoon,Cochise County,426
85928,Heber,Navajo County,424
85357,Wenden,La Paz County,405
85141,Picacho,Pinal County,364
85551,Solomon,Graham County,361
85536,Fort Thomas,Graham County,355
85135,Hayden,Gila County,331
85532,Claypool,Gila County,331
85927,Greer,Apache County,315
85554,Young,Gila County,309
86445,Willow Beach,Mohave County,286
85352,Tacna,Yuma County,278
86036,Marble Canyon,Coconino County,277
85601,Arivaca,Pima County,268
85328,Cibola,La Paz County,245
85723,Tucson,Pima County,244
86331,Jerome,Yavapai County,231
85931,Forest Lakes,Coconino County,210
85640,Tumacacori,Santa Cruz County,207
86343,Crown King,Yavapai County,194
86038,Mormon Lake,Coconino County,184
85912,White Mountain Lake,Navajo County,170
85639,Topawa,Pima County,166
86052,North Rim,Coconino County,161
86313,Prescott,Yavapai County,149
85922,Blue,Greenlee County,141
85360,Wikieup,Mohave County,130
85371,Poston,La Paz County,111
86003,Flagstaff,Coconino County,104
86431,Chloride,Mohave County,86
86029,Sun Valley,Navajo County,74
86433,Oatman,Mohave County,74
86437,Valentine,Mohave County,55
85633,Sasabe,Pima County,48
86028,Petrified Forest Natl Pk,Apache County,47
86016,Gray Mountain,Coconino County,44
85535,Eden,Graham County,42
85341,Lukeville,Pima County,37
85191,Valley Farms,Pinal County,32
85343,Palo Verde,Maricopa County,18
85902,Show Low,Navajo County,2
85026,Phoenix,Maricopa County,0
85236,Higley,Maricopa County,0
85619,Mount Lemmon,Pima County,0
85654,Rillito,Pima County,0
85709,Tucson,Pima County,0
85721,Tucson,Pima County,0
85724,Tucson,Pima County,0
85726,Tucson,Pima County,0
85942,Woodruff,Navajo County,0
86435,Supai,Coconino County,0
86443,Temple Bar Marina,Mohave County,0
