ZIP,City,County,Population
06063,Barkhamsted,Northwest Hills Planning Region,"3,328"
06330,Baltic,Southeastern Connecticut Planning Region,"3,327"
06469,Moodus,Lower Connecticut River Valley Planning Region,"3,311"
06426,Essex,Lower Connecticut River Valley Planning Region,"3,267"
06853,Norwalk,Western Connecticut Planning Region,"3,171"
06232,Andover,Capitol Planning Region,"3,152"
06280,Windham,Southeastern Connecticut Planning Region,"3,110"
06756,Goshen,Northwest Hills Planning Region,"3,037"
06103,Hartford,Capitol Planning Region,"2,949"
06702,Waterbury,Naugatuck Valley Planning Region,"2,946"
06377,Sterling,Northeastern Connecticut Planning Region,"2,927"
06438,Haddam,Lower Connecticut River Valley Planning Region,"2,887"
06442,Ivoryton,Lower Connecticut River Valley Planning Region,"2,826"
06380,Taftville,Southeastern Connecticut Planning Region,"2,757"
06384,Voluntown,Northeastern Connecticut Planning Region,"2,663"
06069,Sharon,Northwest Hills Planning Region,"2,601"
06018,Canaan,Northwest Hills Planning Region,"2,587"
06455,Middlefield,Lower Connecticut River Valley Planning Region,"2,480"
06247,Hampton,Northeastern Connecticut Planning Region,"2,412"
06060,North Granby,Capitol Planning Region,"2,273"
06334,Bozrah,Southeastern Connecticut Planning Region,"2,249"
06783,Roxbury,Northwest Hills Planning Region,"2,185"
06763,Morris,Northwest Hills Planning Region,"2,151"
06757,Kent,Northwest Hills Planning Region,"2,125"
06068,Salisbury,Northwest Hills Planning Region,"2,034"
06235,Chaplin,Northeastern Connecticut Planning Region,"2,018"
06254,North Franklin,Southeastern Connecticut Planning Region,"2,004"
06782,Plymouth,Naugatuck Valley Planning Region,"1,978"
06039,Lakeville,Northwest Hills Planning Region,"1,918"
06058,Norfolk,Northwest Hills Planning Region,"1,793"
06777,New Preston Marble Dale,Northwest Hills Planning Region,"1,771"
06481,Rockfall,Lower Connecticut River Valley Planning Region,"1,763"
06256,North Windham,Southeastern Connecticut Planning Region,"1,704"
06752,Bridgewater,Western Connecticut Planning Region,"1,658"
06754,Cornwall Bridge,Northwest Hills Planning Region,"1,656"
06080,Suffield,Capitol Planning Region,"1,616"
06778,Northfield,Northwest Hills Planning Region,"1,574"
06031,Falls Village,Northwest Hills Planning Region,"1,520"
06021,Colebrook,Northwest Hills Planning Region,"1,494"
06081,Tariffville,Capitol Planning Region,"1,419"
06750,Bantam,Northwest Hills Planning Region,"1,387"
06242,Eastford,Northeastern Connecticut Planning Region,"1,290"
06794,Washington Depot,Northwest Hills Planning Region,"1,282"
