ZIP,City,County,Population
01585,West Brookfield,Worcester County,"4,810"
02717,East Freetown,Bristol County,"4,797"
02322,Avon,Norfolk County,"4,774"
01535,North Brookfield,Worcester County,"4,760"
02142,Cambridge,Middlesex County,"4,737"
01985,West Newbury,Essex County,"4,591"
02633,Chatham,Barnstable County,"4,512"
02702,Assonet,Bristol County,"4,488"
02764,North Dighton,Bristol County,"4,436"
01770,Sherborn,Middlesex County,"4,427"
01452,Hubbardston,Worcester County,"4,371"
01468,Templeton,Worcester County,"4,183"
02576,West Wareham,Plymouth County,"4,168"
02538,East Wareham,Plymouth County,"4,074"
02655,Osterville,Barnstable County,"4,024"
02667,Wellfleet,Barnstable County,"3,961"
01370,Shelburne Falls,Franklin County,"3,878"
02464,Newton Upper Falls,Middlesex County,"3,833"
02639,Dennis Port,Barnstable County,"3,808"
02108,Boston,Suffolk County,"3,794"
02715,Dighton,Bristol County,"3,757"
01436,Baldwinville,Worcester County,"3,720"
01010,Brimfield,Hampden County,"3,705"
02657,Provincetown,Barnstable County,"3,703"
02644,Forestdale,Barnstable County,"3,700"
01375,Sunderland,Franklin County,"3,641"
01929,Essex,Essex County,"3,621"
02109,Boston,Suffolk County,"3,612"
02635,Cotuit,Barnstable County,"3,577"
01541,Princeton,Worcester County,"3,529"
01506,Brookfield,Worcester County,"3,460"
01922,Byfield,Essex County,"3,450"
01827,Dunstable,Middlesex County,"3,408"
02562,Sagamore Beach,Barnstable County,"3,402"
01503,Berlin,Worcester County,"3,378"
01951,Newbury,Essex County,"3,327"
01908,Nahant,Essex County,"3,325"
02638,Dennis,Barnstable County,"3,253"
01225,Cheshire,Berkshire County,"3,216"
01431,Ashby,Middlesex County,"3,211"
01529,Millville,Worcester County,"3,160"
01522,Jefferson,Worcester County,"3,152"
02367,Plympton,Plymouth County,"2,935"
01128,Springfield,Hampden County,"2,896"
01360,Northfield,Franklin County,"2,872"
02556,North Falmouth,Barnstable County,"2,868"
01083,Warren,Worcester County,"2,858"
02325,Bridgewater,Plymouth County,"2,822"
02668,West Barnstable,Barnstable County,"2,820"
02559,Pocasset,Barnstable County,"2,802"
02575,West Tisbury,Dukes County,"2,718"
01351,Montague,Franklin County,"2,636"
01542,Rochdale,Worcester County,"2,615"
01518,Fiskdale,Worcester County,"2,598"
01337,Bernardston,Franklin County,"2,589"
01521,Holland,Hampden County,"2,583"
01096,Williamsburg,Hampshire County,"2,580"
01050,Huntington,Hampshire County,"2,529"
01223,Becket,Berkshire County,"2,495"
01038,Hatfield,Hampshire County,"2,491"
01235,Hinsdale,Berkshire County,"2,489"
01103,Springfield,Hampden County,"2,477"
01080,Three Rivers,Hampden County,"2,454"
01901,Lynn,Essex County,"2,419"
02630,Barnstable,Barnstable County,"2,371"
01257,Sheffield,Berkshire County,"2,348"
02110,Boston,Suffolk County,"2,342"
01034,Granville,Hampden County,"2,332"
01053,Leeds,Hampshire County,"2,304"
01237,Lanesborough,Berkshire County,"2,302"
01611,Cherry Valley,Worcester County,"2,299"
01474,West Townsend,Middlesex County,"2,280"
01537,North Oxford,Worcester County,"2,278"
01063,Northampton,Hampshire County,"2,272"
02725,Somerset,Bristol County,"2,257"
02535,Chilmark,Dukes County,"2,244"
01515,East Brookfield,Worcester County,"2,166"
01731,Hanscom Afb,Middlesex County,"2,110"
02071,South Walpole,Norfolk County,"2,089"
02457,Babson Park,Norfolk County,"1,881"
02646,Harwich Port,Barnstable County,"1,846"
01022,Chicopee,Hampden County,"1,844"
02163,Boston,Suffolk County,"1,817"
02763,Attleboro Falls,Bristol County,"1,807"
01262,Stockbridge,Berkshire County,"1,778"
01340,Colrain,Franklin County,"1,759"
01081,Wales,Hampden County,"1,747"
01354,Gill,Franklin County,"1,740"
02558,Onset,Plymouth County,"1,734"
01330,Ashfield,Franklin County,"1,704"
