ZIP,City,County,Population
87941,Salem,Do̱a Ana County,988
87510,Abiquiu,Rio Arriba County,979
87310,Brimhall,McKinley County,977
87575,Tierra Amarilla,Rio Arriba County,938
87549,Ojo Caliente,Rio Arriba County,933
88041,Hanover,Grant County,925
87053,San Ysidro,Sandoval County,916
87499,Farmington,San Juan County,903
88253,Lake Arthur,Chaves County,901
87582,Velarde,Rio Arriba County,899
88124,Melrose,Curry County,891
88039,Glenwood,Catron County,859
88426,Logan,Harding County,837
87022,Isleta,Bernalillo County,818
87830,Reserve,Catron County,818
88065,Tyrone,Grant County,814
87513,Arroyo Hondo,Taos County,811
88049,Mimbres,Grant County,807
87519,Cerro,Taos County,798
87072,Cochiti Pueblo,Sandoval County,789
87714,Cimarron,Colfax County,784
87412,Blanco,Rio Arriba County,779
88020,Animas,Hidalgo County,743
87722,Guadalupita,Mora County,742
87930,Arrey,Sierra County,718
87577,Tres Piedras,Rio Arriba County,711
87931,Caballo,Sierra County,703
87041,Pena Blanca,Sandoval County,691
87418,La Plata,San Juan County,686
88046,Mesilla,Do̱a Ana County,656
87312,Continental Divide,McKinley County,654
88341,Nogal,Lincoln County,653
87752,Wagon Mound,Mora County,642
88339,Mayhill,Chaves County,603
87829,Quemado,Catron County,602
87320,Mexican Springs,McKinley County,597
88027,Chamberino,Do̱a Ana County,580
88038,Gila,Grant County,580
87562,Rowe,San Miguel County,569
87018,Counselor,Sandoval County,561
87322,Rehoboth,McKinley County,545
87718,Eagle Nest,Colfax County,542
88418,Des Moines,Union County,536
88353,Vaughn,Guadalupe County,529
87578,Truchas,Rio Arriba County,528
87014,Cubero,Cibola County,517
88311,Alamogordo,Otero County,493
88350,Timberon,Otero County,479
87083,Cochiti Lake,Sandoval County,476
87743,Roy,Harding County,475
87538,Ilfeld,San Miguel County,467
87419,Navajo Dam,San Juan County,458
87524,Costilla,Taos County,450
87347,Jamestown,McKinley County,448
87823,Lemitar,Socorro County,441
88265,Monument,Lea County,432
88024,Berino,Do̱a Ana County,431
87831,San Acacia,Socorro County,423
88336,Hondo,Lincoln County,421
87728,Maxwell,Colfax County,414
88003,Las Cruces,Do̱a Ana County,404
87712,Buena Vista,Mora County,397
88116,Elida,Roosevelt County,394
87940,Rincon,Do̱a Ana County,393
87523,Cordova,Rio Arriba County,389
87569,Serafina,San Miguel County,389
87517,Carson,Taos County,388
87051,San Rafael,Cibola County,374
88321,Encino,Torrance County,373
87512,Amalia,Taos County,372
88051,Mule Creek,Grant County,360
87731,Montezuma,San Miguel County,355
87017,Gallina,Rio Arriba County,350
87515,Canjilon,Rio Arriba County,333
88118,Floyd,Roosevelt County,329
87012,Coyote,Rio Arriba County,321
87742,Rociada,San Miguel County,321
88318,Corona,Lincoln County,321
88263,Malaga,Eddy County,309
87583,Villanueva,San Miguel County,308
87023,Jarales,Valencia County,306
88355,Ruidoso,Lincoln County,293
87061,Torreon,Torrance County,291
87044,Ponderosa,Sandoval County,289
87543,Llano,Taos County,288
88416,Conchas Dam,San Miguel County,282
88348,San Patricio,Lincoln County,279
88112,Broadview,Curry County,272
88120,Grady,Quay County,267
87063,Willard,Torrance County,265
87832,San Antonio,Socorro County,265
87539,La Madera,Rio Arriba County,250
88430,Nara Visa,Quay County,250
88338,Lincoln,Lincoln County,246
88347,Sacramento,Otero County,246
87580,Valdez,Taos County,245
87027,La Jara,Sandoval County,237
87029,Lindrith,Rio Arriba County,237
87040,Paguate,Cibola County,226
87064,Youngsville,Rio Arriba County,224
87723,Holman,Mora County,224
88132,Rogers,Roosevelt County,221
87551,Los Ojos,Rio Arriba County,219
88028,Cliff,Grant County,219
88434,San Jon,Quay County,218
87936,Garfield,Do̱a Ana County,214
87939,Monticello,Sierra County,206
88042,Hillsboro,Sierra County,205
87564,San Cristobal,Taos County,203
87943,Winston,Sierra County,191
88121,House,Quay County,165
88431,Newkirk,Guadalupe County,164
87028,La Joya,Socorro County,159
88351,Tinnie,Lincoln County,159
87713,Chacon,Mora County,158
88250,Hope,Chaves County,153
87824,Luna,Catron County,152
88052,Organ,Do̱a Ana County,152
87565,San Jose,San Miguel County,147
87827,Pie Town,Catron County,147
87531,Embudo,Taos County,144
88056,Rodeo,Hidalgo County,141
88427,Mcalister,Quay County,139
88414,Capulin,Colfax County,137
87820,Aragon,Catron County,135
87746,Solano,San Miguel County,134
87005,Bluewater,Cibola County,133
87315,Fence Lake,Cibola County,130
87038,New Laguna,Cibola County,127
88343,Picacho,Lincoln County,125
88136,Yeso,De Baca County,118
88422,Gladstone,Union County,117
88417,Cuervo,Guadalupe County,116
87734,Ocate,Mora County,115
88053,Pinos Altos,Grant County,113
88113,Causey,Roosevelt County,110
87729,Miami,Colfax County,96
87046,Regina,Rio Arriba County,94
88025,Buckhorn,Grant County,92
87736,Rainsville,Mora County,91
88424,Grenville,Union County,89
87735,Ojo Feliz,Mora County,83
87049,San Fidel,Cibola County,79
88411,Bard,Quay County,76
87032,Mcintosh,Torrance County,73
88255,Loco Hills,Eddy County,72
87733,Mosquero,Harding County,70
87516,Canones,Rio Arriba County,68
87525,Taos Ski Valley,Taos County,65
87715,Cleveland,Mora County,63
88419,Folsom,Union County,61
87730,Mills,Harding County,60
88134,Taiban,De Baca County,57
88410,Amistad,Union County,45
88344,Pinon,Otero County,44
87753,Watrous,Mora County,42
88354,Weed,Otero County,29
88034,Faywood,Grant County,28
87117,Kirtland Afb,Bernalillo County,26
88436,Sedan,Union County,25
88262,Mcdonald,Lea County,20
87573,Tererro,San Miguel County,18
88324,Glencoe,Lincoln County,18
87011,Claunch,Socorro County,16
88009,Playas,Hidalgo County,16
88103,Cannon Afb,Curry County,16
88040,Hachita,Hidalgo County,14
88114,Crossroads,Lea County,12
87060,Tome,Valencia County,10
88115,Dora,Roosevelt County,10
88314,Bent,Otero County,10
87365,Smith Lake,McKinley County,9
87724,La Loma,Guadalupe County,9
88264,Maljamar,Lea County,9
88342,Orogrande,Otero County,9
88126,Pep,Roosevelt County,7
88125,Milnesand,Roosevelt County,5
87070,Clines Corners,Torrance County,0
87101,Albuquerque,Bernalillo County,0
87518,Cebolla,Rio Arriba County,0
87554,Petaca,Rio Arriba County,0
87581,Vallecitos,Rio Arriba County,0
87749,Ute Park,Colfax County,0
87750,Valmora,Mora County,0
87933,Derry,Sierra County,0
88055,Redrock,Grant County,0
88254,Lakewood,Eddy County,0
88268,Whites City,Eddy County,0
88323,Fort Stanton,Lincoln County,0
88349,Sunspot,Otero County,0
88421,Garita,San Miguel County,0
88439,Trementina,San Miguel County,0
