ZIP,City,County,Population
18466,Tobyhanna,Monroe County,"17,794"
15017,Bridgeville,Allegheny County,"17,782"
18612,Dallas,Luzerne County,"17,739"
18302,East Stroudsburg,Monroe County,"17,733"
19525,Gilbertsville,Montgomery County,"17,725"
17745,Lock Haven,Clinton County,"17,718"
17025,Enola,Cumberland County,"17,648"
15220,Pittsburgh,Allegheny County,"17,644"
18013,Bangor,Northampton County,"17,597"
15425,Connellsville,Fayette County,"17,545"
19054,Levittown,Bucks County,"17,518"
19126,Philadelphia,Philadelphia County,"17,483"
16365,Warren,Warren County,"17,292"
19044,Horsham,Montgomery County,"17,279"
19473,Schwenksville,Montgomery County,"17,259"
18040,Easton,Northampton County,"17,256"
19425,Chester Springs,Chester County,"17,219"
16125,Greenville,Mercer County,"17,178"
16201,Kittanning,Armstrong County,"17,040"
15025,Clairton,Allegheny County,"16,939"
17070,New Cumberland,York County,"16,830"
19518,Douglassville,Berks County,"16,805"
18707,Mountain Top,Luzerne County,"16,689"
15057,McDonald,Washington County,"16,583"
18640,Pittston,Luzerne County,"16,581"
19610,Reading,Berks County,"16,581"
16701,Bradford,McKean County,"16,556"
16148,Hermitage,Mercer County,"16,545"
17033,Hershey,Dauphin County,"16,481"
19015,Brookhaven,Delaware County,"16,464"
17801,Sunbury,Northumberland County,"16,429"
18706,Wilkes Barre,Luzerne County,"16,387"
19462,Plymouth Meeting,Montgomery County,"16,331"
15501,Somerset,Somerset County,"16,240"
15904,Johnstown,Cambria County,"16,026"
16502,Erie,Erie County,"15,995"
15666,Mount Pleasant,Westmoreland County,"15,980"
19056,Levittown,Bucks County,"15,960"
16504,Erie,Erie County,"15,931"
16652,Huntingdon,Huntingdon County,"15,866"
17067,Myerstown,Lebanon County,"15,815"
18337,Milford,Pike County,"15,799"
15147,Verona,Allegheny County,"15,798"
19512,Boyertown,Berks County,"15,794"
16117,Ellwood City,Lawrence County,"15,786"
16503,Erie,Erie County,"15,753"
16057,Slippery Rock,Butler County,"15,718"
18705,Wilkes Barre,Luzerne County,"15,624"
16002,Butler,Butler County,"15,587"
18036,Coopersburg,Lehigh County,"15,581"
19530,Kutztown,Berks County,"15,573"
15009,Beaver,Beaver County,"15,565"
16105,New Castle,Lawrence County,"15,418"
15012,Belle Vernon,Westmoreland County,"15,412"
16505,Erie,Erie County,"15,270"
19096,Wynnewood,Montgomery County,"15,249"
18969,Telford,Montgomery County,"15,245"
16301,Oil City,Venango County,"15,233"
15229,Pittsburgh,Allegheny County,"15,188"
16127,Grove City,Mercer County,"15,117"
17557,New Holland,Lancaster County,"15,055"
16508,Erie,Erie County,"14,958"
16648,Hollidaysburg,Blair County,"14,904"
19508,Birdsboro,Berks County,"14,871"
19107,Philadelphia,Philadelphia County,"14,825"
16802,University Park,Centre County,"14,793"
17362,Spring Grove,York County,"14,730"
17517,Denver,Lancaster County,"14,686"
19106,Philadelphia,Philadelphia County,"14,597"
15668,Murrysville,Westmoreland County,"14,584"
18964,Souderton,Montgomery County,"14,546"
17870,Selinsgrove,Snyder County,"14,490"
15116,Glenshaw,Allegheny County,"14,461"
18407,Carbondale,Lackawanna County,"14,445"
16323,Franklin,Venango County,"14,353"
