ZIP,City,County,Population
03243,Hill,Merrimack County,952
03605,Lempster,Sullivan County,907
03464,Stoddard,Cheshire County,902
03846,Jackson,Carroll County,897
03284,Springfield,Sullivan County,890
03450,Harrisville,Cheshire County,885
03279,Warren,Grafton County,878
03779,Piermont,Grafton County,868
03456,Marlow,Cheshire County,855
03854,New Castle,Rockingham County,827
03457,Nelson,Cheshire County,802
03771,Monroe,Grafton County,786
03448,Gilsum,Cheshire County,716
03445,Sullivan,Cheshire County,687
03586,Sugar Hill,Grafton County,658
03853,Mirror Lake,Carroll County,656
03595,Twin Mountain,Coos County,648
03770,Meriden,Sullivan County,604
03441,Ashuelot,Cheshire County,593
03443,Chesterfield,Cheshire County,581
03597,West Stewartstown,Coos County,527
03609,North Walpole,Cheshire County,523
03765,Haverhill,Grafton County,513
03832,Eaton Center,Carroll County,501
03593,Randolph,Coos County,465
03579,Errol,Coos County,431
03751,Georges Mills,Sullivan County,397
03601,Acworth,Sullivan County,382
03607,South Acworth,Sullivan County,368
03273,South Sutton,Merrimack County,361
03871,Rye Beach,Rockingham County,356
03850,Melvin Village,Carroll County,324
03215,Waterville Valley,Grafton County,290
03259,North Sandwich,Carroll County,252
03883,South Tamworth,Carroll County,233
03852,Milton Mills,Strafford County,205
03890,West Ossipee,Carroll County,164
03233,Elkins,Merrimack County,156
03231,East Andover,Merrimack County,89
03847,Kearsarge,Carroll County,87
03293,Woodstock,Grafton County,72
03238,Glencliff,Grafton County,64
03575,Bretton Woods,Coos County,11
03897,Wonalancet,Carroll County,8
03291,West Nottingham,Rockingham County,0
03604,Drewsville,Cheshire County,0
