ZIP,City,County,Population
35748,Gurley,Madison County,"7,578"
35151,Sylacauga,Talladega County,"7,482"
35594,Winfield,Fayette County,"7,453"
36025,Elmore,Elmore County,"7,450"
36530,Elberta,Baldwin County,"7,409"
36401,Evergreen,Conecuh County,"7,342"
35673,Trinity,Lawrence County,"7,250"
36522,Citronelle,Mobile County,"7,116"
35953,Ashville,St. Clair County,"7,083"
35218,Birmingham,Jefferson County,"6,981"
36572,Satsuma,Mobile County,"6,922"
35147,Sterrett,Shelby County,"6,897"
35622,Falkville,Morgan County,"6,830"
36580,Summerdale,Baldwin County,"6,638"
35747,Grant,Marshall County,"6,559"
35905,Gadsden,Etowah County,"6,452"
35980,Horton,Marshall County,"6,418"
36611,Mobile,Mobile County,"6,332"
36312,Ashford,Houston County,"6,249"
36310,Abbeville,Henry County,"6,201"
36271,Ohatchee,Calhoun County,"6,063"
36266,Lineville,Clay County,"6,028"
36024,Eclectic,Elmore County,"6,022"
36268,Munford,Talladega County,"5,939"
35581,Phil Campbell,Franklin County,"5,932"
35042,Centreville,Bibb County,"5,924"
36862,Lafayette,Chambers County,"5,915"
35961,Collinsville,DeKalb County,"5,879"
36784,Thomasville,Clarke County,"5,835"
35470,Livingston,Sumter County,"5,829"
35184,West Blocton,Bibb County,"5,821"
35672,Town Creek,Lawrence County,"5,709"
36549,Lillian,Baldwin County,"5,622"
36352,Newton,Houston County,"5,617"
35117,Mount Olive,Jefferson County,"5,606"
35578,Nauvoo,Walker County,"5,582"
35978,Henagar,DeKalb County,"5,580"
35754,Laceys Spring,Morgan County,"5,556"
36521,Chunchula,Mobile County,"5,536"
36744,Greensboro,Hale County,"5,491"
36010,Brundidge,Pike County,"5,429"
36344,Hartford,Geneva County,"5,405"
36607,Mobile,Mobile County,"5,393"
35034,Brent,Bibb County,"5,368"
35619,Danville,Lawrence County,"5,343"
36340,Geneva,Geneva County,"5,307"
36251,Ashland,Clay County,"5,302"
36756,Marion,Perry County,"5,288"
36849,Auburn University,Lee County,"5,241"
35442,Aliceville,Pickens County,"5,230"
35116,Morris,Jefferson County,"5,227"
35186,Wilsonville,Shelby County,"5,191"
35046,Clanton,Chilton County,"5,160"
36445,Frisco City,Monroe County,"5,146"
35739,Ardmore,Limestone County,"5,134"
36049,Luverne,Crenshaw County,"5,125"
35553,Double Springs,Winston County,"4,920"
36277,Weaver,Calhoun County,"4,918"
35072,Goodwater,Coosa County,"4,914"
35466,Gordo,Pickens County,"4,906"
35175,Union Grove,Marshall County,"4,860"
36451,Grove Hill,Clarke County,"4,842"
35550,Cordova,Walker County,"4,806"
35968,Fort Payne,DeKalb County,"4,763"
35224,Birmingham,Jefferson County,"4,739"
35959,Cedar Bluff,Cherokee County,"4,726"
36362,Fort Novosel,Dale County,"4,705"
35083,Holly Pond,Cullman County,"4,692"
35760,New Hope,Madison County,"4,643"
36260,Eastaboga,Talladega County,"4,626"
36477,Samson,Geneva County,"4,610"
35054,Cropwell,St. Clair County,"4,593"
36280,Woodland,Randolph County,"4,576"
35741,Brownsboro,Madison County,"4,571"
35646,Leighton,Colbert County,"4,568"
36726,Camden,Wilcox County,"4,549"
36576,Silverhill,Baldwin County,"4,492"
35490,Vance,Tuscaloosa County,"4,457"
35971,Fyffe,DeKalb County,"4,452"
36016,Clayton,Barbour County,"4,418"
35592,Vernon,Lamar County,"4,357"
36250,Alexandria,Calhoun County,"4,353"
36278,Wedowee,Randolph County,"4,299"
35546,Berry,Tuscaloosa County,"4,275"
36904,Butler,Choctaw County,"4,275"
36558,Millry,Washington County,"4,236"
35444,Brookwood,Tuscaloosa County,"4,216"
35462,Eutaw,Greene County,"4,203"
35452,Coker,Tuscaloosa County,"4,195"
35765,Pisgah,Jackson County,"4,175"
35582,Red Bay,Franklin County,"4,145"
35772,Stevenson,Jackson County,"4,082"
36351,New Brockton,Coffee County,"4,029"
35049,Cleveland,Blount County,"4,021"
36875,Seale,Russell County,"4,017"
35033,Bremen,Cullman County,"3,931"
36866,Notasulga,Macon County,"3,898"
35541,Arley,Winston County,"3,895"
35006,Adger,Jefferson County,"3,894"
35234,Birmingham,Jefferson County,"3,879"
35586,Sulligent,Lamar County,"3,830"
35091,Kimberly,Jefferson County,"3,802"
35563,Guin,Marion County,"3,789"
35580,Parrish,Walker County,"3,789"
36033,Georgiana,Butler County,"3,763"
35456,Duncanville,Tuscaloosa County,"3,745"
35616,Cherokee,Colbert County,"3,731"
36441,Flomaton,Escambia County,"3,645"
35063,Empire,Walker County,"3,606"
35576,Millport,Lamar County,"3,597"
35171,Thorsby,Chilton County,"3,595"
35983,Leesburg,Cherokee County,"3,572"
35233,Birmingham,Jefferson County,"3,570"
36442,Florala,Covington County,"3,560"
35966,Flat Rock,Jackson County,"3,543"
36273,Ranburne,Cleburne County,"3,526"
35203,Birmingham,Jefferson County,"3,506"
35621,Eva,Morgan County,"3,471"
35740,Bridgeport,Jackson County,"3,443"
35958,Bryant,Jackson County,"3,426"
36553,McIntosh,Washington County,"3,422"
35771,Section,Jackson County,"3,414"
36088,Tuskegee Institute,Macon County,"3,400"
35131,Ragland,St. Clair County,"3,363"
35549,Carbon Hill,Fayette County,"3,355"
35989,Valley Head,DeKalb County,"3,330"
35447,Carrollton,Pickens County,"3,309"
36091,Verbena,Chilton County,"3,290"
35776,Woodville,Jackson County,"3,283"
36612,Mobile,Mobile County,"3,274"
36040,Hayneville,Lowndes County,"3,263"
36043,Hope Hull,Lowndes County,"3,239"
35014,Alpine,Talladega County,"3,219"
35053,Crane Hill,Cullman County,"3,216"
35130,Quinton,Walker County,"3,202"
36750,Maplesville,Chilton County,"3,161"
36320,Cottonwood,Houston County,"3,151"
35133,Remlap,Blount County,"3,150"
35143,Shelby,Shelby County,"3,146"
36017,Clio,Barbour County,"3,138"
35481,Reform,Pickens County,"3,132"
35648,Lexington,Lauderdale County,"3,128"
35221,Birmingham,Jefferson County,"3,119"
35643,Hillsboro,Lawrence County,"3,101"
35178,Vincent,Shelby County,"3,078"
36279,Wellington,Calhoun County,"3,071"
36051,Marbury,Autauga County,"3,050"
36311,Ariton,Dale County,"3,048"
35073,Graysville,Jefferson County,"3,031"
36523,Coden,Mobile County,"2,972"
35118,Mulga,Jefferson County,"2,960"
35579,Oakman,Walker County,"2,916"
35987,Steele,St. Clair County,"2,861"
36560,Mount Vernon,Mobile County,"2,858"
36861,Jacksons Gap,Tallapoosa County,"2,853"
36879,Waverly,Chambers County,"2,826"
35229,Birmingham,Jefferson County,"2,792"
35973,Gaylesville,Cherokee County,"2,778"
36474,Red Level,Covington County,"2,713"
35172,Trafford,Blount County,"2,703"
35188,Woodstock,Bibb County,"2,678"
36453,Kinston,Coffee County,"2,665"
36742,Gallion,Marengo County,"2,656"
35744,Dutton,Jackson County,"2,574"
36850,Camp Hill,Tallapoosa County,"2,557"
36080,Titus,Elmore County,"2,539"
35752,Hollywood,Jackson County,"2,524"
36748,Linden,Marengo County,"2,522"
36319,Columbia,Henry County,"2,477"
36688,Mobile,Mobile County,"2,471"
36032,Fort Deposit,Lowndes County,"2,444"
36276,Wadley,Randolph County,"2,407"
36053,Midway,Barbour County,"2,403"
36925,York,Sumter County,"2,383"
