ZIP,City,County,Population
63822,Bernie,Stoddard County,"2,724"
65663,Half Way,Polk County,"2,700"
64779,Rich Hill,Bates County,"2,688"
65275,Paris,Monroe County,"2,657"
63937,Ellsinore,Carter County,"2,643"
65897,Springfield,Greene County,"2,613"
63965,Van Buren,Carter County,"2,607"
65770,Walnut Grove,Greene County,"2,599"
65717,Norwood,Wright County,"2,523"
65452,Crocker,Pulaski County,"2,519"
65725,Pleasant Hope,Polk County,"2,501"
64673,Princeton,Mercer County,"2,497"
63638,Ellington,Reynolds County,"2,489"
65349,Slater,Saline County,"2,480"
64125,Kansas City,Jackson County,"2,472"
65655,Gainesville,Ozark County,"2,435"
65661,Greenfield,Dade County,"2,434"
65769,Verona,Barry County,"2,409"
64648,Jamesport,Daviess County,"2,396"
64019,Centerview,Johnson County,"2,385"
65606,Alton,Oregon County,"2,381"
64402,Albany,Gentry County,"2,379"
65552,Plato,Texas County,"2,378"
63771,Oran,Scott County,"2,365"
65011,Barnett,Morgan County,"2,365"
65438,Birch Tree,Shannon County,"2,363"
63549,La Plata,Macon County,"2,344"
63673,Saint Mary,Ste. Genevieve County,"2,340"
64755,Jasper,Jasper County,"2,332"
64734,Cleveland,Cass County,"2,318"
65284,Sturgeon,Boone County,"2,316"
63468,Shelbina,Shelby County,"2,314"
65014,Bland,Gasconade County,"2,245"
65588,Winona,Shannon County,"2,235"
64469,Maysville,DeKalb County,"2,225"
64489,Stanberry,Gentry County,"2,204"
63537,Edina,Knox County,"2,194"
63060,Lonedell,Franklin County,"2,192"
64742,Drexel,Cass County,"2,185"
65707,Miller,Lawrence County,"2,181"
65786,Macks Creek,Camden County,"2,174"
63349,Hawk Point,Lincoln County,"2,149"
64725,Archie,Cass County,"2,130"
65351,Sweet Springs,Saline County,"2,122"
63966,Wappapello,Wayne County,"2,110"
64835,Carterville,Jasper County,"2,074"
63876,Senath,Dunklin County,"2,071"
65772,Washburn,Barry County,"2,063"
65644,Elkland,Dallas County,"2,059"
65612,Bois D Arc,Greene County,"2,057"
