ZIP,City,County,Population
32223,Jacksonville,Duval County,"26,160"
33189,Miami,Miami-Dade County,"26,128"
32836,Orlando,Orange County,"26,106"
32806,Orlando,Orange County,"26,096"
34113,Naples,Collier County,"26,056"
34287,North Port,Sarasota County,"25,929"
33144,Miami,Miami-Dade County,"25,909"
33563,Plant City,Hillsborough County,"25,896"
32177,Palatka,Putnam County,"25,645"
34110,Naples,Collier County,"25,630"
32536,Crestview,Okaloosa County,"25,599"
34212,Bradenton,Manatee County,"25,536"
32962,Vero Beach,Indian River County,"25,522"
33825,Avon Park,Highlands County,"25,501"
33770,Largo,Pinellas County,"25,368"
33607,Tampa,Hillsborough County,"25,291"
33703,Saint Petersburg,Pinellas County,"25,264"
32960,Vero Beach,Indian River County,"25,259"
33870,Sebring,Highlands County,"25,195"
33709,Saint Petersburg,Pinellas County,"25,050"
32778,Tavares,Lake County,"25,042"
33907,Fort Myers,Lee County,"25,033"
34211,Bradenton,Manatee County,"24,980"
33950,Punta Gorda,Charlotte County,"24,955"
32763,Orange City,Volusia County,"24,951"
33062,Pompano Beach,Broward County,"24,920"
33331,Fort Lauderdale,Broward County,"24,897"
33860,Mulberry,Polk County,"24,892"
32905,Palm Bay,Brevard County,"24,792"
32953,Merritt Island,Brevard County,"24,759"
32726,Eustis,Lake County,"24,715"
32605,Gainesville,Alachua County,"24,689"
33541,Zephyrhills,Pasco County,"24,654"
32233,Atlantic Beach,Duval County,"24,633"
33431,Boca Raton,Palm Beach County,"24,608"
32701,Altamonte Springs,Seminole County,"24,592"
33606,Tampa,Hillsborough County,"24,570"
33566,Plant City,Hillsborough County,"24,521"
33901,Fort Myers,Lee County,"24,481"
32308,Tallahassee,Leon County,"24,406"
34654,New Port Richey,Pasco County,"24,355"
33707,Saint Petersburg,Pinellas County,"24,324"
33426,Boynton Beach,Palm Beach County,"24,255"
34601,Brooksville,Hernando County,"24,115"
34974,Okeechobee,Glades County,"23,975"
33034,Homestead,Miami-Dade County,"23,823"
34238,Sarasota,Sarasota County,"23,821"
33168,Miami,Miami-Dade County,"23,775"
32548,Fort Walton Beach,Okaloosa County,"23,774"
33167,Miami,Miami-Dade County,"23,768"
33772,Seminole,Pinellas County,"23,733"
33903,North Fort Myers,Lee County,"23,655"
33542,Zephyrhills,Pasco County,"23,612"
33323,Fort Lauderdale,Broward County,"23,589"
34114,Naples,Collier County,"23,559"
32459,Santa Rosa Beach,Walton County,"23,522"
34480,Ocala,Marion County,"23,517"
32926,Cocoa,Brevard County,"23,505"
34957,Jensen Beach,Martin County,"23,462"
33486,Boca Raton,Palm Beach County,"23,232"
33327,Fort Lauderdale,Broward County,"23,203"
32129,Port Orange,Volusia County,"23,195"
33935,Labelle,Hendry County,"23,186"
32601,Gainesville,Alachua County,"23,180"
33131,Miami,Miami-Dade County,"23,095"
32606,Gainesville,Alachua County,"23,022"
34234,Sarasota,Sarasota County,"22,986"
32025,Lake City,Columbia County,"22,948"
32713,Debary,Volusia County,"22,884"
34482,Ocala,Marion County,"22,807"
34677,Oldsmar,Pinellas County,"22,762"
33444,Delray Beach,Palm Beach County,"22,737"
33852,Lake Placid,Highlands County,"22,600"
34286,North Port,Sarasota County,"22,534"
32060,Live Oak,Suwannee County,"22,467"
33782,Pinellas Park,Pinellas County,"22,461"
34470,Ocala,Marion County,"22,443"
34275,Nokomis,Sarasota County,"22,436"
32119,Daytona Beach,Volusia County,"22,348"
32128,Port Orange,Volusia County,"22,244"
32504,Pensacola,Escambia County,"22,153"
32803,Orlando,Orange County,"22,152"
34788,Leesburg,Lake County,"22,137"
32751,Maitland,Orange County,"22,103"
32311,Tallahassee,Leon County,"21,905"
33634,Tampa,Hillsborough County,"21,862"
33432,Boca Raton,Palm Beach County,"21,834"
34987,Port Saint Lucie,St. Lucie County,"21,727"
32804,Orlando,Orange County,"21,720"
33434,Boca Raton,Palm Beach County,"21,686"
32952,Merritt Island,Brevard County,"21,613"
34785,Wildwood,Sumter County,"21,568"
32444,Lynn Haven,Bay County,"21,459"
33602,Tampa,Hillsborough County,"21,452"
32095,Saint Augustine,St. Johns County,"21,399"
32226,Jacksonville,Duval County,"21,256"
34691,Holiday,Pasco County,"21,232"
33763,Clearwater,Pinellas County,"21,146"
33525,Dade City,Pasco County,"21,077"
32080,Saint Augustine,St. Johns County,"20,894"
33440,Clewiston,Hendry County,"20,855"
33181,Miami,Miami-Dade County,"20,848"
32829,Orlando,Orange County,"20,819"
33487,Boca Raton,Palm Beach County,"20,717"
32966,Vero Beach,Indian River County,"20,686"
32024,Lake City,Columbia County,"20,670"
33760,Clearwater,Pinellas County,"20,501"
33140,Miami Beach,Miami-Dade County,"20,342"
33976,Lehigh Acres,Lee County,"20,277"
34474,Ocala,Marion County,"20,258"
33132,Miami,Miami-Dade County,"20,253"
32796,Titusville,Brevard County,"20,222"
32217,Jacksonville,Duval County,"20,221"
34984,Port Saint Lucie,St. Lucie County,"20,151"
34972,Okeechobee,Okeechobee County,"20,066"
33455,Hobe Sound,Martin County,"20,018"
33711,Saint Petersburg,Pinellas County,"20,013"
33974,Lehigh Acres,Lee County,"19,927"
34117,Naples,Collier County,"19,923"
34223,Englewood,Sarasota County,"19,884"
33603,Tampa,Hillsborough County,"19,869"
33184,Miami,Miami-Dade County,"19,859"
33774,Largo,Pinellas County,"19,799"
33430,Belle Glade,Palm Beach County,"19,796"
33405,West Palm Beach,Palm Beach County,"19,780"
32609,Gainesville,Alachua County,"19,752"
32433,Defuniak Springs,Walton County,"19,746"
32827,Orlando,Orange County,"19,711"
33912,Fort Myers,Lee County,"19,533"
33301,Fort Lauderdale,Broward County,"19,503"
34420,Belleview,Marion County,"19,465"
33523,Dade City,Pasco County,"19,435"
32305,Tallahassee,Leon County,"19,384"
34613,Brooksville,Hernando County,"19,337"
33716,Saint Petersburg,Pinellas County,"19,328"
32805,Orlando,Orange County,"19,294"
33714,Saint Petersburg,Pinellas County,"19,227"
33635,Tampa,Hillsborough County,"19,134"
34233,Sarasota,Sarasota County,"19,123"
34446,Homosassa,Citrus County,"19,102"
33146,Miami,Miami-Dade County,"19,052"
32401,Panama City,Bay County,"18,947"
33472,Boynton Beach,Palm Beach County,"18,885"
34465,Beverly Hills,Citrus County,"18,879"
32541,Destin,Okaloosa County,"18,855"
32408,Panama City,Bay County,"18,832"
33559,Lutz,Hillsborough County,"18,831"
33701,Saint Petersburg,Pinellas County,"18,823"
33408,North Palm Beach,Palm Beach County,"18,817"
34240,Sarasota,Sarasota County,"18,774"
34994,Stuart,Martin County,"18,737"
32141,Edgewater,Volusia County,"18,726"
33948,Port Charlotte,Charlotte County,"18,696"
34285,Venice,Sarasota County,"18,677"
33413,West Palm Beach,Palm Beach County,"18,668"
33777,Seminole,Pinellas County,"18,582"
32934,Melbourne,Brevard County,"18,564"
33609,Tampa,Hillsborough County,"18,535"
33898,Lake Wales,Polk County,"18,527"
33983,Punta Gorda,Charlotte County,"18,471"
32118,Daytona Beach,Volusia County,"18,383"
33304,Fort Lauderdale,Broward County,"18,332"
33761,Clearwater,Pinellas County,"18,290"
33190,Miami,Miami-Dade County,"18,287"
32222,Jacksonville,Duval County,"18,258"
34288,North Port,Sarasota County,"18,231"
33549,Lutz,Hillsborough County,"18,178"
33187,Miami,Miami-Dade County,"18,174"
34685,Palm Harbor,Pinellas County,"18,132"
33565,Plant City,Hillsborough County,"18,108"
34695,Safety Harbor,Pinellas County,"18,098"
32428,Chipley,Washington County,"17,950"
33534,Gibsonton,Hillsborough County,"17,740"
32669,Newberry,Alachua County,"17,704"
34210,Bradenton,Manatee County,"17,682"
33637,Tampa,Hillsborough County,"17,658"
34292,Venice,Sarasota County,"17,586"
32055,Lake City,Columbia County,"17,559"
33759,Clearwater,Pinellas County,"17,557"
34950,Fort Pierce,St. Lucie County,"17,461"
34237,Sarasota,Sarasota County,"17,367"
33527,Dover,Hillsborough County,"17,364"
33972,Lehigh Acres,Lee County,"17,285"
34442,Hernando,Citrus County,"17,281"
33035,Homestead,Miami-Dade County,"17,202"
34951,Fort Pierce,St. Lucie County,"17,148"
32206,Jacksonville,Duval County,"17,105"
32534,Pensacola,Escambia County,"17,104"
33004,Dania,Broward County,"17,094"
32801,Orlando,Orange County,"17,046"
34610,Spring Hill,Pasco County,"16,995"
33498,Boca Raton,Palm Beach County,"16,853"
33778,Largo,Pinellas County,"16,807"
32615,Alachua,Alachua County,"16,771"
33773,Largo,Pinellas County,"16,741"
33066,Pompano Beach,Broward County,"16,719"
33170,Miami,Miami-Dade County,"16,652"
33136,Miami,Miami-Dade County,"16,545"
32908,Palm Bay,Brevard County,"16,535"
34134,Bonita Springs,Lee County,"16,475"
34241,Sarasota,Sarasota County,"16,408"
32407,Panama City Beach,Bay County,"16,404"
32351,Quincy,Gadsden County,"16,398"
34108,Naples,Collier County,"16,237"
33704,Saint Petersburg,Pinellas County,"16,232"
32766,Oviedo,Seminole County,"16,221"
34145,Marco Island,Collier County,"16,205"
33812,Lakeland,Polk County,"16,169"
33605,Tampa,Hillsborough County,"16,030"
32968,Vero Beach,Indian River County,"15,912"
33412,West Palm Beach,Palm Beach County,"15,859"
32656,Keystone Heights,Clay County,"15,836"
33616,Tampa,Hillsborough County,"15,830"
33981,Port Charlotte,Charlotte County,"15,622"
34224,Englewood,Charlotte County,"15,536"
32696,Williston,Levy County,"15,521"
32413,Panama City Beach,Bay County,"15,453"
34105,Naples,Collier County,"15,441"
32011,Callahan,Nassau County,"15,421"
32439,Freeport,Walton County,"15,328"
33706,Saint Petersburg,Pinellas County,"15,298"
32653,Gainesville,Alachua County,"15,150"
34235,Sarasota,Sarasota County,"15,146"
33708,Saint Petersburg,Pinellas County,"15,060"
32963,Vero Beach,Indian River County,"15,008"
32310,Tallahassee,Leon County,"14,888"
32176,Ormond Beach,Volusia County,"14,841"
34222,Ellenton,Manatee County,"14,819"
33149,Key Biscayne,Miami-Dade County,"14,791"
33037,Key Largo,Monroe County,"14,770"
33478,Jupiter,Palm Beach County,"14,731"
32091,Starke,Bradford County,"14,719"
33129,Miami,Miami-Dade County,"14,702"
32922,Cocoa,Brevard County,"14,700"
33469,Jupiter,Martin County,"14,686"
32317,Tallahassee,Leon County,"14,654"
34239,Sarasota,Sarasota County,"14,635"
34669,Hudson,Pasco County,"14,618"
32063,Macclenny,Baker County,"14,611"
33154,Miami Beach,Miami-Dade County,"14,572"
34236,Sarasota,Sarasota County,"14,446"
33973,Lehigh Acres,Lee County,"14,392"
33403,West Palm Beach,Palm Beach County,"14,370"
32219,Jacksonville,Duval County,"14,302"
34475,Ocala,Marion County,"14,301"
33019,Hollywood,Broward County,"14,293"
33513,Bushnell,Sumter County,"14,289"
32931,Cocoa Beach,Brevard County,"14,174"
33815,Lakeland,Polk County,"13,975"
32641,Gainesville,Alachua County,"13,963"
32425,Bonifay,Holmes County,"13,942"
33873,Wauchula,Hardee County,"13,935"
32254,Jacksonville,Duval County,"13,927"
32903,Indialantic,Brevard County,"13,836"
33868,Polk City,Polk County,"13,827"
33765,Clearwater,Pinellas County,"13,808"
33872,Sebring,Highlands County,"13,746"
34452,Inverness,Citrus County,"13,734"
33330,Fort Lauderdale,Broward County,"13,699"
33315,Fort Lauderdale,Broward County,"13,645"
34604,Brooksville,Hernando County,"13,642"
34432,Dunnellon,Marion County,"13,587"
34461,Lecanto,Citrus County,"13,377"
34479,Ocala,Marion County,"13,264"
33305,Fort Lauderdale,Broward County,"13,243"
