ZIP,City,County,Population
68461,Walton,Lancaster County,503
68342,Diller,Jefferson County,497
68336,Davey,Lancaster County,496
68328,Clatonia,Gage County,493
68669,Ulysses,Butler County,493
68321,Brownville,Nemaha County,480
69346,Harrison,Sioux County,480
68368,Hallam,Lancaster County,477
68406,Milligan,Fillmore County,468
68878,Sumner,Dawson County,463
69169,Wallace,Lincoln County,461
68457,Verdon,Richardson County,460
68835,Elba,Howard County,459
68635,Dwight,Butler County,456
68761,Oakdale,Antelope County,442
69218,Merriman,Cherry County,429
68016,Cedar Creek,Cass County,427
68622,Bartlett,Wheeler County,427
68966,Orleans,Harlan County,426
68514,Lincoln,Lancaster County,420
69038,Maywood,Frontier County,418
68517,Lincoln,Lancaster County,415
68304,Alvo,Cass County,414
68316,Benedict,York County,414
68377,Jansen,Jefferson County,412
69128,Bushnell,Kimball County,404
69167,Tryon,McPherson County,403
68882,Wolbach,Greeley County,401
68855,Mason City,Custer County,400
68755,Naper,Boyd County,397
68335,Davenport,Thayer County,395
68925,Ayr,Adams County,393
68464,Western,Saline County,392
68019,Craig,Burt County,386
68722,Butte,Boyd County,384
68327,Chester,Thayer County,383
68058,South Bend,Cass County,378
68879,Taylor,Loup County,377
68742,Inman,Holt County,376
69350,Hyannis,Grant County,375
69121,Arthur,Arthur County,365
68314,Bee,Seward County,361
69029,Farnam,Frontier County,361
68859,North Loup,Valley County,357
68623,Belgrade,Nance County,356
68932,Campbell,Franklin County,355
68648,Morse Bluff,Saunders County,349
68759,Newport,Rock County,349
68320,Brock,Nemaha County,348
68357,Filley,Gage County,347
68036,Linwood,Butler County,346
69150,Madrid,Perkins County,344
68820,Boelus,Howard County,343
68367,Gresham,Polk County,342
68348,Elk Creek,Johnson County,341
68792,Wynot,Cedar County,340
68817,Ashton,Sherman County,340
69133,Dix,Kimball County,340
68326,Carleton,Thayer County,339
68631,Creston,Platte County,337
68307,Avoca,Cass County,336
68948,Holbrook,Furnas County,335
69125,Broadwater,Morrill County,332
68844,Hazard,Sherman County,328
68858,Miller,Buffalo County,328
68928,Bladen,Webster County,327
69134,Elsie,Perkins County,327
69141,Gurley,Cheyenne County,327
68337,Dawson,Richardson County,326
69170,Wellfleet,Lincoln County,326
68040,Malmo,Saunders County,325
68637,Ericson,Wheeler County,317
68055,Rosalie,Thurston County,315
69023,Champion,Chase County,315
69212,Crookston,Cherry County,315
68364,Goehner,Seward County,309
68766,Page,Holt County,308
68971,Republican City,Harlan County,306
68860,Oconto,Custer County,301
69333,Ashby,Grant County,296
68664,Snyder,Dodge County,293
68950,Holstein,Adams County,290
69366,Whitman,Cherry County,290
68365,Grafton,Fillmore County,288
69168,Venango,Perkins County,288
68033,Ithaca,Saunders County,287
68014,Bruno,Butler County,283
68773,Royal,Antelope County,283
68846,Hordville,Hamilton County,283
68453,Tobias,Saline County,280
69030,Haigler,Dundy County,280
68724,Center,Knox County,276
68417,Otoe,Otoe County,273
68431,Rulo,Richardson County,269
68871,Rockville,Sherman County,268
68062,Thurston,Thurston County,267
68974,Ruskin,Nuckolls County,262
68720,Brunswick,Antelope County,250
68437,Shubert,Richardson County,247
68728,Concord,Dixon County,247
68345,Du Bois,Pawnee County,245
68063,Uehling,Dodge County,244
68323,Burchard,Pawnee County,244
68419,Panama,Lancaster County,242
68943,Hardy,Nuckolls County,241
68774,Saint Helena,Cedar County,238
68785,Waterbury,Dixon County,234
68976,Smithfield,Gosper County,234
68303,Alexandria,Thayer County,233
69146,Lemoyne,Keith County,230
68834,Eddyville,Dawson County,227
