ZIP,City,County,Population
84007,Bluebell,Duchesne County,431
84329,Park Valley,Box Elder County,424
84061,Peoa,Summit County,422
84530,La Sal,San Juan County,402
84626,Elberta,Utah County,396
84736,Henrieville,Garfield County,391
84756,Newcastle,Iron County,390
84002,Altonah,Duchesne County,388
84742,Kanarraville,Iron County,386
84051,Mountain Home,Duchesne County,377
84743,Kingston,Piute County,373
84330,Plymouth,Box Elder County,364
84764,Bryce,Garfield County,362
84623,Chester,Sanpete County,358
84773,Teasdale,Wayne County,357
84667,Wales,Sanpete County,355
84781,Pine Valley,Washington County,355
84638,Leamington,Millard County,354
84063,Randlett,Uintah County,322
84744,Koosharem,Sevier County,321
84749,Lyman,Wayne County,304
84710,Alton,Kane County,298
84740,Junction,Piute County,298
84316,Howell,Box Elder County,288
84733,Gunlock,Washington County,276
84644,Meadow,Millard County,275
84113,Salt Lake City,Salt Lake County,264
84308,Cornish,Cache County,260
84763,Rockville,Washington County,260
84734,Hanksville,Wayne County,255
84085,Whiterocks,Uintah County,247
84331,Portage,Box Elder County,245
84408,Ogden,Weber County,237
84718,Cannonville,Garfield County,233
84073,Talmage,Duchesne County,208
84735,Hatch,Garfield County,208
84516,Clawson,Emery County,197
84018,Croydon,Morgan County,182
84334,Riverside,Box Elder County,180
84766,Sevier,Sevier County,151
84031,Hanna,Duchesne County,149
84034,Ibapah,Tooele County,144
84762,Duck Creek Village,Kane County,132
84529,Kenilworth,Carbon County,127
84621,Axtell,Sanpete County,124
84640,Lynndyl,Millard County,124
84772,Summit,Iron County,104
84712,Antimony,Piute County,96
84533,Lake Powell,San Juan County,94
84024,Echo,Summit County,83
84755,Mount Carmel,Kane County,78
84731,Greenville,Beaver County,75
84719,Brian Head,Iron County,74
84023,Dutch John,Daggett County,71
84728,Garrison,Millard County,44
84732,Greenwich,Piute County,21
84150,Salt Lake City,Salt Lake County,6
84304,Cache Junction,Cache County,6
84008,Bonanza,Uintah County,0
84114,Salt Lake City,Salt Lake County,0
84138,Salt Lake City,Salt Lake County,0
84180,Salt Lake City,Salt Lake County,0
84313,Grouse Creek,Box Elder County,0
84322,Logan,Cache County,0
84515,Cisco,Grand County,0
84540,Thompson,Grand County,0
84753,Modena,Iron County,0
