ZIP,City,County,Population
44906,Mansfield,Richland County,"17,343"
44820,Bucyrus,Crawford County,"17,291"
44110,Cleveland,Cuyahoga County,"17,009"
45419,Dayton,Montgomery County,"17,008"
45344,New Carlisle,Clark County,"16,979"
44126,Cleveland,Cuyahoga County,"16,976"
44062,Middlefield,Geauga County,"16,908"
43074,Sunbury,Delaware County,"16,873"
44705,Canton,Stark County,"16,872"
44505,Youngstown,Mahoning County,"16,764"
44022,Chagrin Falls,Cuyahoga County,"16,617"
44706,Canton,Stark County,"16,496"
43950,Saint Clairsville,Belmont County,"16,404"
45504,Springfield,Clark County,"16,363"
44907,Mansfield,Richland County,"16,349"
44905,Mansfield,Richland County,"16,245"
43528,Holland,Lucas County,"16,207"
44030,Conneaut,Ashtabula County,"16,191"
45243,Cincinnati,Hamilton County,"16,103"
44410,Cortland,Trumbull County,"15,992"
44140,Bay Village,Cuyahoga County,"15,984"
45233,Cincinnati,Hamilton County,"15,981"
44833,Galion,Morrow County,"15,892"
45640,Jackson,Jackson County,"15,882"
44321,Akron,Summit County,"15,878"
43023,Granville,Licking County,"15,688"
44089,Vermilion,Erie County,"15,654"
45891,Van Wert,Van Wert County,"15,584"
45067,Trenton,Butler County,"15,471"
45320,Eaton,Preble County,"15,454"
45002,Cleves,Hamilton County,"15,413"
44420,Girard,Trumbull County,"15,293"
45409,Dayton,Montgomery County,"15,293"
45432,Dayton,Greene County,"15,055"
44485,Warren,Trumbull County,"14,930"
45377,Vandalia,Montgomery County,"14,888"
45152,Morrow,Warren County,"14,850"
43125,Groveport,Franklin County,"14,803"
43506,Bryan,Williams County,"14,734"
44044,Grafton,Lorain County,"14,721"
45410,Dayton,Montgomery County,"14,694"
44132,Euclid,Cuyahoga County,"14,633"
45249,Cincinnati,Hamilton County,"14,490"
43545,Napoleon,Henry County,"14,404"
43021,Galena,Delaware County,"14,403"
44721,Canton,Stark County,"14,272"
43452,Port Clinton,Ottawa County,"14,264"
45223,Cincinnati,Hamilton County,"14,182"
44875,Shelby,Richland County,"14,144"
45426,Dayton,Montgomery County,"14,114"
45220,Cincinnati,Hamilton County,"14,109"
44041,Geneva,Ashtabula County,"14,003"
45690,Waverly,Pike County,"13,988"
44103,Cleveland,Cuyahoga County,"13,941"
44141,Brecksville,Cuyahoga County,"13,892"
43031,Johnstown,Licking County,"13,876"
44301,Akron,Summit County,"13,668"
45403,Dayton,Montgomery County,"13,608"
45804,Lima,Allen County,"13,608"
43608,Toledo,Lucas County,"13,593"
44425,Hubbard,Trumbull County,"13,552"
45229,Cincinnati,Hamilton County,"13,529"
45246,Cincinnati,Hamilton County,"13,527"
44904,Mansfield,Richland County,"13,450"
45506,Springfield,Clark County,"13,435"
43146,Orient,Pickaway County,"13,387"
45631,Gallipolis,Gallia County,"13,386"
44667,Orrville,Wayne County,"13,287"
44119,Cleveland,Cuyahoga County,"13,243"
44614,Canal Fulton,Stark County,"13,190"
43103,Ashville,Pickaway County,"13,130"
44054,Sheffield Lake,Lorain County,"12,806"
44260,Mogadore,Portage County,"12,780"
43567,Wauseon,Fulton County,"12,754"
45885,Saint Marys,Auglaize County,"12,753"
44811,Bellevue,Huron County,"12,690"
43558,Swanton,Fulton County,"12,675"
43205,Columbus,Franklin County,"12,618"
43326,Kenton,Hardin County,"12,573"
45434,Dayton,Greene County,"12,529"
44718,Canton,Stark County,"12,508"
45415,Dayton,Montgomery County,"12,465"
44839,Huron,Erie County,"12,447"
45050,Monroe,Butler County,"12,248"
43210,Columbus,Franklin County,"12,164"
44056,Macedonia,Summit County,"12,152"
44432,Lisbon,Columbiana County,"12,030"
45694,Wheelersburg,Scioto County,"11,978"
45439,Dayton,Montgomery County,"11,914"
45309,Brookville,Montgomery County,"11,876"
45807,Lima,Allen County,"11,774"
44074,Oberlin,Lorain County,"11,745"
45106,Bethel,Clermont County,"11,699"
45068,Waynesville,Warren County,"11,597"
45680,South Point,Lawrence County,"11,548"
45875,Ottawa,Putnam County,"11,547"
45305,Bellbrook,Greene County,"11,498"
45648,Lucasville,Scioto County,"11,330"
43953,Steubenville,Jefferson County,"11,274"
44408,Columbiana,Columbiana County,"11,159"
45213,Cincinnati,Hamilton County,"11,139"
45015,Hamilton,Butler County,"11,038"
45122,Goshen,Clermont County,"10,977"
45806,Lima,Allen County,"10,974"
45833,Delphos,Allen County,"10,919"
44632,Hartville,Stark County,"10,815"
44026,Chesterland,Geauga County,"10,730"
44090,Wellington,Lorain County,"10,670"
