ZIP,City,County,Population
93635,Los Banos,Merced County,"50,149"
93720,Fresno,Fresno County,"50,089"
92025,Escondido,San Diego County,"49,989"
94550,Livermore,Alameda County,"49,873"
91605,North Hollywood,Los Angeles County,"49,868"
92058,Oceanside,San Diego County,"49,834"
94086,Sunnyvale,Santa Clara County,"49,746"
92084,Vista,San Diego County,"49,727"
92886,Yorba Linda,Orange County,"49,704"
93036,Oxnard,Ventura County,"49,394"
90630,Cypress,Orange County,"49,318"
92879,Corona,Riverside County,"49,317"
91767,Pomona,Los Angeles County,"49,152"
92243,El Centro,Imperial County,"49,069"
92128,San Diego,San Diego County,"48,992"
92705,Santa Ana,Orange County,"48,781"
90018,Los Angeles,Los Angeles County,"48,745"
95337,Manteca,San Joaquin County,"48,731"
92064,Poway,San Diego County,"48,683"
94553,Martinez,Contra Costa County,"48,643"
95351,Modesto,Stanislaus County,"48,498"
90063,Los Angeles,Los Angeles County,"48,397"
90220,Compton,Los Angeles County,"48,354"
95008,Campbell,Santa Clara County,"48,333"
90046,Los Angeles,Los Angeles County,"48,296"
92113,San Diego,San Diego County,"48,215"
90703,Cerritos,Los Angeles County,"48,108"
95136,San Jose,Santa Clara County,"48,056"
95116,San Jose,Santa Clara County,"48,042"
92410,San Bernardino,San Bernardino County,"47,869"
92701,Santa Ana,Orange County,"47,818"
95843,Antelope,Sacramento County,"47,695"
95762,El Dorado Hills,El Dorado County,"47,657"
94582,San Ramon,Contra Costa County,"47,424"
92104,San Diego,San Diego County,"47,410"
95209,Stockton,San Joaquin County,"47,409"
92395,Victorville,San Bernardino County,"47,375"
92069,San Marcos,San Diego County,"47,335"
91306,Winnetka,Los Angeles County,"47,176"
90247,Gardena,Los Angeles County,"47,053"
92692,Mission Viejo,Orange County,"47,022"
95610,Citrus Heights,Sacramento County,"46,928"
94560,Newark,Alameda County,"46,903"
91352,Sun Valley,Los Angeles County,"46,899"
94303,Palo Alto,Santa Clara County,"46,879"
91387,Canyon Country,Los Angeles County,"46,869"
94928,Rohnert Park,Sonoma County,"46,829"
93010,Camarillo,Ventura County,"46,748"
90057,Los Angeles,Los Angeles County,"46,629"
93611,Clovis,Fresno County,"46,624"
90620,Buena Park,Orange County,"46,608"
95822,Sacramento,Sacramento County,"46,569"
90027,Los Angeles,Los Angeles County,"46,558"
90025,Los Angeles,Los Angeles County,"46,508"
90016,Los Angeles,Los Angeles County,"46,457"
92843,Garden Grove,Orange County,"46,414"
94531,Antioch,Contra Costa County,"46,387"
94561,Oakley,Contra Costa County,"46,368"
94577,San Leandro,Alameda County,"46,317"
95307,Ceres,Stanislaus County,"46,310"
95060,Santa Cruz,Santa Cruz County,"46,268"
92040,Lakeside,San Diego County,"46,216"
92545,Hemet,Riverside County,"45,982"
92555,Moreno Valley,Riverside County,"45,978"
90638,La Mirada,Los Angeles County,"45,933"
91367,Woodland Hills,Los Angeles County,"45,889"
92691,Mission Viejo,Orange County,"45,841"
92648,Huntington Beach,Orange County,"45,827"
95403,Santa Rosa,Sonoma County,"45,806"
93292,Visalia,Tulare County,"45,780"
90033,Los Angeles,Los Angeles County,"45,647"
93446,Paso Robles,San Luis Obispo County,"45,554"
92122,San Diego,San Diego County,"45,411"
92019,El Cajon,San Diego County,"45,351"
95678,Roseville,Placer County,"45,346"
90241,Downey,Los Angeles County,"45,319"
94014,Daly City,San Mateo County,"45,315"
92374,Redlands,San Bernardino County,"45,262"
92111,San Diego,San Diego County,"45,249"
92506,Riverside,Riverside County,"45,086"
95148,San Jose,Santa Clara County,"44,995"
96003,Redding,Shasta County,"44,923"
94804,Richmond,Contra Costa County,"44,891"
94546,Castro Valley,Alameda County,"44,855"
95628,Fair Oaks,Sacramento County,"44,855"
92109,San Diego,San Diego County,"44,820"
92009,Carlsbad,San Diego County,"44,739"
92867,Orange,Orange County,"44,726"
91790,West Covina,Los Angeles County,"44,710"
90065,Los Angeles,Los Angeles County,"44,658"
93455,Santa Maria,Santa Barbara County,"44,611"
93726,Fresno,Fresno County,"44,527"
91765,Diamond Bar,Los Angeles County,"44,502"
94566,Pleasanton,Alameda County,"44,222"
94605,Oakland,Alameda County,"44,103"
91350,Santa Clarita,Los Angeles County,"43,973"
95380,Turlock,Stanislaus County,"43,960"
93702,Fresno,Fresno County,"43,875"
95765,Rocklin,Placer County,"43,871"
90023,Los Angeles,Los Angeles County,"43,857"
94116,San Francisco,San Francisco County,"43,791"
93637,Madera,Madera County,"43,785"
92236,Coachella,Riverside County,"43,642"
91606,North Hollywood,Los Angeles County,"43,559"
95831,Sacramento,Sacramento County,"43,545"
91320,Newbury Park,Ventura County,"43,472"
90503,Torrance,Los Angeles County,"43,454"
92688,Rancho Santa Margarita,Orange County,"43,320"
94403,San Mateo,San Mateo County,"43,276"
92802,Anaheim,Orange County,"43,132"
90032,Los Angeles,Los Angeles County,"43,117"
94010,Burlingame,San Mateo County,"43,025"
90815,Long Beach,Los Angeles County,"43,023"
95301,Atwater,Merced County,"43,009"
94066,San Bruno,San Mateo County,"42,728"
92308,Apple Valley,San Bernardino County,"42,709"
93552,Palmdale,Los Angeles County,"42,639"
95991,Yuba City,Sutter County,"42,579"
91748,Rowland Heights,Los Angeles County,"42,463"
95621,Citrus Heights,Sacramento County,"42,442"
90278,Redondo Beach,Los Angeles County,"42,423"
90043,Los Angeles,Los Angeles County,"42,377"
95833,Sacramento,Sacramento County,"42,265"
91360,Thousand Oaks,Ventura County,"42,236"
95407,Santa Rosa,Sonoma County,"42,036"
95835,Sacramento,Sacramento County,"42,004"
94121,San Francisco,San Francisco County,"41,995"
92591,Temecula,Riverside County,"41,955"
94521,Concord,Contra Costa County,"41,909"
93454,Santa Maria,Santa Barbara County,"41,896"
90501,Torrance,Los Angeles County,"41,787"
90045,Los Angeles,Los Angeles County,"41,786"
94578,San Leandro,Alameda County,"41,769"
91739,Rancho Cucamonga,San Bernardino County,"41,673"
90806,Long Beach,Los Angeles County,"41,664"
92821,Brea,Orange County,"41,623"
92240,Desert Hot Springs,Riverside County,"41,615"
92394,Victorville,San Bernardino County,"41,614"
95210,Stockton,San Joaquin County,"41,549"
93534,Lancaster,Los Angeles County,"41,430"
91942,La Mesa,San Diego County,"41,424"
95129,San Jose,Santa Clara County,"41,321"
94901,San Rafael,Marin County,"41,307"
91733,South El Monte,Los Angeles County,"41,255"
94534,Fairfield,Solano County,"41,203"
92307,Apple Valley,San Bernardino County,"41,180"
91016,Monrovia,Los Angeles County,"41,140"
92806,Anaheim,Orange County,"41,003"
90275,Rancho Palos Verdes,Los Angeles County,"40,945"
91311,Chatsworth,Los Angeles County,"40,898"
90242,Downey,Los Angeles County,"40,767"
94025,Menlo Park,San Mateo County,"40,721"
92037,La Jolla,San Diego County,"40,717"
95838,Sacramento,Sacramento County,"40,677"
93706,Fresno,Fresno County,"40,638"
95926,Chico,Butte County,"40,567"
90802,Long Beach,Los Angeles County,"40,434"
95132,San Jose,Santa Clara County,"40,334"
91789,Walnut,Los Angeles County,"40,298"
95688,Vacaville,Solano County,"40,201"
95826,Sacramento,Sacramento County,"40,165"
95691,West Sacramento,Yolo County,"40,143"
